"","fb_organic_total_impressions_alphas","fb_organic_total_impressions_gammas","fb_organic_total_impressions_thetas","fb_paid_spend_alphas","fb_paid_spend_gammas","fb_paid_spend_thetas","google_organic_total_impressions_alphas","google_organic_total_impressions_gammas","google_organic_total_impressions_thetas","google_paid_spend_alphas","google_paid_spend_gammas","google_paid_spend_thetas","instagram_organic_total_impressions_alphas","instagram_organic_total_impressions_gammas","instagram_organic_total_impressions_thetas","mountain_paid_spend_alphas","mountain_paid_spend_gammas","mountain_paid_spend_thetas","pinterest_paid_spend_alphas","pinterest_paid_spend_gammas","pinterest_paid_spend_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",1.9535,0.3924735,0.2492949,2.7876425,0.9513577,0.0893481,2.04201,0.835262,0.0493086,1.7259825,0.9907369,0.2543112,0.5756495,0.5615417,0.01013391,2.883245,0.7921812,0.1045542,0.5913915,0.9732628,0.0651471,0.7704227,0.652952705172556,0.714979641854765,0.553728211737088,0.1011963568409,0.629680654337434,1.05595781033467,0.629680654337434,0.0261188200303586,0,5896.6915708237,0.00400321,1437232.53871745,1e-04,1,0.118648767471313,232.257005929947,"1_1754_1",1,1754,1,1754,FALSE,TRUE,4,0.0227166745908904,1,FALSE
"12",1.7472975,0.4757084,0.0841542,2.9820375,0.9789118,0.02487801,1.847165,0.8744459,0.0569328,2.0926325,0.9984684,0.2813745,0.58426975,0.4045702,0.0772806,2.5320025,0.896008,0.106419,2.3418225,0.8037809,0.0690105,0.7701446,0.65882140510685,0.720077558710826,0.540979350654237,0.100337074478669,0.624023964819157,1.07093462866952,0.624023964819157,0.116452655938981,0,3931.15645613785,0.00263549,1437232.53871745,1e-04,1,0.11577296257019,233.289915800095,"1_1762_1",1,1762,1,1762,TRUE,TRUE,2,0.0600652658519376,1,FALSE
"13",1.90735,0.31688008,0.271449,2.9277625,0.8950665,0.113355,1.76667,0.9998446,0.0500742,1.7325125,0.9722415,0.2409306,0.69093,0.6526537,0.0367569,2.6940575,0.9756659,0.1084635,0.60993,0.9927403,0.0655032,0.7702637,0.658774945992462,0.718056535267857,0.562224793308731,0.100343905817162,0.626272621355954,1.0458572975612,0.626272621355954,0.0347819262064546,0,3849.68789118922,0.0025788,1437232.53871745,1e-04,1,0.125838994979858,237.473879814148,"1_1794_1",1,1794,1,1794,TRUE,TRUE,4,0.0235391631219092,1,FALSE
"14",1.8661275,0.4409933,0.2599713,2.7819825,0.9352465,0.115155,2.0261925,0.835262,0.0493086,1.7259825,0.9911702,0.2543112,0.5756495,0.5615417,0.01013391,2.883245,0.7921812,0.1045542,0.631295,0.9482056,0.0675018,0.7695755,0.651503650573108,0.713665506258624,0.552131124474969,0.101407403431345,0.63113061065544,1.05784561801382,0.63113061065544,0.0253745218563805,0,6152.47900908806,0.0041812,1437232.53871745,1e-04,1,0.10869836807251,240.089343309402,"1_1814_1",1,1814,1,1814,FALSE,TRUE,4,0.0228764829921649,1,FALSE
"15",1.9176825,0.32936941,0.2482944,2.91398,0.9199095,0.086154,1.8790425,0.9162877,0.0535434,1.9743925,0.9956957,0.2764329,0.58100125,0.3862862,0.0360339,2.26858,0.8056254,0.090612,2.3418225,0.7215701,0.0702906,0.7702724,0.656482425710828,0.719549712653847,0.548747767020608,0.100680421772575,0.62461204459775,1.06183376731256,0.62461204459775,0.0960015407118483,0,4485.94459334757,0.00302154,1437232.53871745,1e-04,1,0.10741662979126,241.123963117599,"1_1822_1",1,1822,1,1822,TRUE,TRUE,4,0.050165074819564,1,FALSE
"16",2.3579875,0.6109715,0.0963312,1.9695625,0.9052767,0.0327294,2.51764,0.7499089,0.0423231,1.3613975,0.9683145,0.2201625,0.70816425,0.5975847,0.02472303,2.64506,0.8684651,0.0814347,1.039605,0.9463142,0.0786042,0.7690199,0.633538574235199,0.71254682216238,0.537467439581233,0.104013862731486,0.661660032417358,1.07500099831578,0.661660032417358,0.0112390592680118,0,10621.5234365285,0.00729099,1437232.53871745,1e-04,1,0.109979629516602,244.429032802582,"1_1847_1",1,1847,1,1847,FALSE,TRUE,4,0.0239015363058463,2,FALSE
"17",1.95134,0.36019594,0.2659383,2.8594325,0.9020392,0.1338048,1.8443525,0.9332046,0.0500565,1.712825,0.9854323,0.2560941,0.6221015,0.6895689,0.01577142,2.970035,0.9608147,0.1149054,0.64143525,0.9482959,0.0739503,0.7700144,0.649673548984288,0.711715892669224,0.547941216372027,0.101673321339335,0.633275607907556,1.0627822838058,0.633275607907556,0.0192865010345517,0,6530.76389798254,0.00444443,1437232.53871745,1e-04,1,0.13988208770752,246.690390348434,"1_1864_1",1,1864,1,1864,FALSE,TRUE,4,0.0225249962739165,1,FALSE
"18",1.95296,0.34489856,0.2991471,2.9486125,0.9294267,0.1270656,2.0261925,0.835262,0.0493086,1.7259825,0.9911702,0.2543112,0.5756495,0.5615417,0.01013391,2.883245,0.7921812,0.1045542,2.04584,0.7918767,0.0706665,0.770456,0.656872889990295,0.718676278971249,0.558813947980408,0.100623185565738,0.625583933578745,1.04992369505505,0.625583933578745,0.0334789572524606,0,4543.48562951873,0.00306158,1437232.53871745,1e-04,1,0.11480188369751,248.015600681305,"1_1874_1",1,1874,1,1874,TRUE,TRUE,1,0.0237642074772904,1,FALSE
"19",1.9176825,0.32936941,0.2482944,2.97594,0.8933438,0.1010739,1.7335725,0.9946422,0.0541416,1.963865,0.9911058,0.2778591,0.618163,0.4887074,0.0405438,2.33801,0.9405322,0.0988929,2.349935,0.7216429,0.0702906,0.7702724,0.656233707607397,0.719333620005689,0.547939823239525,0.100716863157869,0.624852636401045,1.0627839214196,0.624852636401045,0.0886415174256212,0,4485.94459334757,0.00302154,1437232.53871745,1e-04,1,0.109017610549927,249.050418376923,"1_1882_1",1,1882,1,1882,TRUE,TRUE,4,0.0470150366062027,1,FALSE
"20",1.956895,0.4261904,0.2793825,2.5638675,0.928243,0.0437706,2.3882625,0.7115398,0.044133,1.5997775,0.9871235,0.231555,0.5684695,0.6335066,0.01502601,2.7239075,0.7134606,0.1102041,0.5613105,0.9745599,0.0684372,0.7701884,0.652760388312837,0.713327099371481,0.562901400032206,0.101224392025739,0.631503454099443,1.04504876877487,0.631503454099443,0.0226506791534774,0,6078.55516042061,0.00412976,1437232.53871745,1e-04,1,0.116576910018921,249.828413963318,"1_1888_1",1,1888,1,1888,FALSE,TRUE,2,0.0198846424872627,1,FALSE
"21",1.95296,0.34489856,0.2991471,2.9486125,0.9294267,0.1270656,2.0261925,0.835262,0.0493086,1.7259825,0.987862,0.2458902,0.6006095,0.6004295,0.00517173,2.9211025,0.9068923,0.1045542,2.04584,0.7918767,0.0706665,0.770456,0.657017074879442,0.719421473302604,0.558338262184968,0.100602041991119,0.624754834055318,1.05048955523601,0.624754834055318,0.0338229698926574,0,4543.48562951873,0.00306158,1437232.53871745,1e-04,1,0.116256713867188,251.908168554306,"1_1904_1",1,1904,1,1904,TRUE,TRUE,1,0.0239629165430394,1,FALSE
"22",1.95296,0.34489856,0.2991471,2.9486125,0.9294267,0.1270656,2.0261925,0.835262,0.0493086,1.7259825,0.9911702,0.2543112,0.5756495,0.5615417,0.01013391,2.883245,0.7921812,0.1045542,2.04584,0.7918767,0.0706665,0.770456,0.656872889990295,0.718676278971249,0.558813947980408,0.100623185565738,0.625583933578745,1.04992369505505,0.625583933578745,0.0334789572524606,0,4543.48562951873,0.00306158,1437232.53871745,1e-04,1,0.110869884490967,255.857288122177,"1_1934_1",1,1934,1,1934,TRUE,TRUE,1,0.0237642074772904,NA,NA
"23",2.26554,0.6203879,0.1523583,2.34238,0.9543985,0.01498962,2.52977,0.7521426,0.0451242,1.5123875,0.9948886,0.2600976,0.6057485,0.4937432,0.0588033,1.745725,0.4221073,0.0472383,0.50188745,0.9685364,0.0596013,0.7686443,0.64840165657552,0.732244685485606,0.565592814240045,0.101882713103727,0.638587472624608,1.04180446034074,0.638587472624608,0.013017211888137,0,6883.09496286974,0.0046896,1437232.53871745,1e-04,1,0.112704992294312,259.760077238083,"1_1963_1",1,1963,1,1963,FALSE,TRUE,4,0.0173412176863349,2,TRUE
"24",1.7353475,0.4143751,0.1397949,2.5498975,0.9416571,0.0527478,2.2211625,0.8484094,0.0489936,1.6037625,0.9718516,0.2283624,0.62916825,0.6799187,0.02355165,2.946565,0.8206152,0.0782568,2.83473,0.6561726,0.0742278,0.7697753,0.65432641993097,0.716138574894365,0.563990788016541,0.100995875855535,0.628399165085268,1.0437456602657,0.628399165085268,0.0334789628013229,0,5612.2773233553,0.0038053,1437232.53871745,1e-04,1,0.110508441925049,262.382233858109,"1_1983_1",1,1983,1,1983,TRUE,TRUE,4,0.0227843468926712,1,FALSE
"25",2.43037,0.4305878,0.1056711,2.025035,0.8359158,0.0636612,2.3466025,0.9256614,0.0436008,1.3367375,0.9683236,0.2466504,0.704333,0.660472,0.0481545,2.57434,0.9792233,0.0962535,0.78332,0.9434764,0.0769119,0.769397,0.63731747296806,0.695173354372593,0.546378941074237,0.103450802167872,0.651326630943228,1.06232678797134,0.651326630943228,0.0115745081851521,0,9238.88591628288,0.00632888,1437232.53871745,1e-04,1,0.109065532684326,262.638587474823,"1_1985_1",1,1985,1,1985,FALSE,TRUE,2,0.0213250008023538,2,FALSE
"26",1.95296,0.34489856,0.2991471,2.9486125,0.9294267,0.1270656,2.0261925,0.835262,0.0492732,1.71669,0.9945806,0.2597328,0.5615965,0.555122,0.02201124,2.7497975,0.7921812,0.1045542,2.04584,0.7918767,0.0706665,0.770456,0.656763435722967,0.718390113089135,0.559056515045902,0.10063923320313,0.625902028468062,1.04963502780919,0.625902028468062,0.0335994183252784,0,4543.48562951873,0.00306158,1437232.53871745,1e-04,1,0.115304708480835,263.849540233612,"1_1994_1",1,1994,1,1994,TRUE,TRUE,3,0.0237555041434625,1,FALSE
"27",2.06465,0.5557954,0.0970953,2.8405625,0.9753145,0.0656394,2.57514,0.7625271,0.0403629,1.741735,0.9957188,0.2518731,0.544505,0.6628198,0.02489322,0.690266,0.6006381,0.0664137,0.8336075,0.9938869,0.0642801,0.7701434,0.656211427846804,0.718740736703899,0.564592251220452,0.100720126874079,0.62551226164182,1.04302550202051,0.62551226164182,0.0365768293204323,0,5148.85929303276,0.00348283,1437232.53871745,1e-04,1,0.112496852874756,264.51877784729,"1_1999_1",1,1999,1,1999,TRUE,TRUE,4,0.0237131732723563,1,FALSE
"28",1.343585,0.7187687,0.1316148,1.3645325,0.5690408,0.0688269,2.86888,0.7043956,0.1706211,1.047265,0.5971878,0.000982104,2.9547,0.8273093,0.1738299,1.6897,0.6660391,0.1253646,1.8154325,0.8833723,0.1086396,0.7088798,0.619017172035139,0.691745497224222,0.507840836503165,0.10641882897964,1.12934878860648,1.20069107972933,1.12934878860648,0.00497213707133628,0,15096.9197965334,0.0104052,1437232.53871745,1e-04,1,0.108543157577515,94.5823414325714,"2_727_1",2,727,1,727,FALSE,TRUE,4,0.0499164096577936,2,FALSE
"29",1.343585,0.7437524,0.1811601,1.2454125,0.5538389,0.0675306,2.79308,0.7213013,0.1699389,0.985755,0.6173975,0.00513492,2.234315,0.8260675,0.1689897,1.4928075,0.6355793,0.1667274,1.77838,0.8883381,0.079776,0.7088798,0.618038783548347,0.691314402963072,0.503375463225405,0.106555386573656,1.13013821046253,1.20612573154842,1.13013821046253,0.00472601154977168,0,15096.9197965334,0.0104052,1437232.53871745,1e-04,1,0.118980169296265,106.3970246315,"2_817_1",2,817,1,817,FALSE,TRUE,4,0.0510548446838974,2,FALSE
"30",1.3085325,0.7037607,0.1162365,1.276415,0.5846319,0.0730422,2.8680275,0.6147102,0.1348719,0.9643175,0.7027233,0.01207383,2.953065,0.7919215,0.1554339,1.89026,0.806751,0.1379283,1.7509225,0.8941859,0.0830193,0.7186226,0.615411232807018,0.691136142810146,0.485151514478082,0.106967548024812,1.09221426191838,1.21616882163342,1.09221426191838,0.00618136021530321,0,16221.1543768705,0.0111875,1437232.53871745,1e-04,1,0.111820697784424,120.824551582336,"2_928_1",2,928,1,928,FALSE,TRUE,4,0.0531861959751239,2,FALSE
"31",1.262965,0.6653636,0.081813,1.81019,0.6022432,0.0728712,2.7707525,0.5637453,0.1471797,1.2730225,0.6466645,0.0665349,2.7093175,0.8842403,0.1902003,1.5677825,0.8001514,0.0903642,1.6925825,0.9331017,0.0443652,0.7960028,0.611965501026469,0.352229054351544,0.481279972335769,0.107103352776949,0.9405091558944,1.14143651922512,0.9405091558944,0.00679242584279183,0,16524.811243578,0.0113988,1437232.53871745,1e-04,1,0.115802526473999,148.295374631882,"2_1134_1",2,1134,1,1134,FALSE,TRUE,4,0.0375149314868964,2,FALSE
"32",1.385545,0.754531,0.1741338,0.9974375,0.5691668,0.0680169,2.822505,0.6659523,0.1388748,0.8361625,0.5098173,0.0774501,1.9041625,0.8751095,0.1952244,1.4881275,0.6388161,0.2054598,1.750005,0.889365,0.125976,0.7363238,0.601756871459596,0.733572855583653,0.450200911865932,0.109615008108714,0.860447169089969,1.2369380313528,0.860447169089969,0.0075900158645885,0,17780.3957416485,0.0122725,1437232.53871745,1e-04,1,0.106191873550415,149.710054636002,"2_1145_1",2,1145,1,1145,FALSE,TRUE,4,0.0575752785970382,3,FALSE
"33",1.262965,0.6653636,0.0695103,1.7396925,0.6147158,0.0762435,2.7700675,0.4919974,0.1185804,1.206665,0.7310929,0.0754083,2.70801,0.8559302,0.1754835,1.72823,0.9127198,0.1004151,1.6409775,0.9417523,0.02386923,0.7960028,0.608303286122181,0.327100446946924,0.456669637636089,0.107607579039901,0.95857790704759,1.16820010945887,0.95857790704759,0.00669349413841955,0,17424.2851331766,0.0120247,1437232.53871745,1e-04,1,0.115267515182495,163.923111915588,"2_1254_1",2,1254,1,1254,FALSE,TRUE,4,0.043127260921984,2,FALSE
"34",1.412455,0.7917927,0.2046879,1.300535,0.5312541,0.0515109,2.4164825,0.7900798,0.1910655,1.09163,0.4529689,0.0711912,1.22669,0.8330766,0.2257857,1.3048275,0.5154579,0.1683741,1.815075,0.8848801,0.1106454,0.7151588,0.616422088172828,0.690748820795964,0.494787778236882,0.106544280890622,1.12665294305393,1.20596959333928,1.12665294305393,0.00415170911798732,0,15305.5850925387,0.0105504,1437232.53871745,1e-04,1,0.11031699180603,229.483979225159,"2_1753_1",2,1753,1,1753,FALSE,TRUE,3,0.0510158585435724,2,FALSE
"35",1.39582,0.7917927,0.2046879,1.300535,0.5312541,0.0515109,2.4164825,0.7900798,0.1910655,1.09163,0.4529689,0.0711912,1.22669,0.8693555,0.2339208,1.38507,0.5793455,0.1282305,1.7504325,0.9106296,0.1170207,0.7149803,0.617065207119546,0.690759142688497,0.4960729374235,0.106454925653174,1.12663414072039,1.20443474350188,1.12663414072039,0.0047634453560544,0,15126.811243895,0.010426,1437232.53871745,1e-04,1,0.112854242324829,253.096837282181,"2_1933_1",2,1933,1,1933,FALSE,TRUE,3,0.0507000866831595,2,FALSE
"36",1.73247,0.4074129,0.1555638,0.92334,0.4243718,0.1386621,2.8948025,0.9719552,0.199254,0.71451175,0.4219813,0.1190214,1.2773,0.5582748,0.1487994,1.59029,0.8671484,0.1496361,2.1450425,0.35114942,0.02704029,0.7652279,0.570585780590601,0.613079146031944,0.411642454547319,0.112816327667642,0.784373366367555,1.21546557452747,0.784373366367555,0.00724744697816818,0,24006.726743526,0.0166051,1437232.53871745,1e-04,1,0.116950988769531,66.0506162643433,"3_506_1",3,506,1,506,FALSE,TRUE,3,0.0530603992799693,3,FALSE
"37",1.636045,0.3161077,0.2273076,1.024635,0.408248,0.1217748,2.2228875,0.9213032,0.2015751,0.7513,0.6580549,0.147162,1.366055,0.7071648,0.156276,0.983695,0.3876792,0.2307423,2.3821775,0.4700244,0.1671534,0.7484963,0.588473241810081,0.716408332282894,0.4069436336459,0.110795758200216,0.844421407030862,1.26801376609749,0.844421407030862,0.0036957729700887,0,20248.4520733257,0.0139899,1437232.53871745,1e-04,1,0.120466232299805,72.001403093338,"3_552_1",3,552,1,552,FALSE,TRUE,2,0.064048222410643,3,FALSE
"38",1.8324525,0.455197,0.0387027,0.9380375,0.4473157,0.1468923,2.96592,0.9283914,0.185247,0.78695,0.4121029,0.1259787,1.37087,0.5852227,0.1422885,1.485415,0.6730636,0.179853,2.2316125,0.32270737,0.0515232,0.7656581,0.600788065008763,0.671177734672611,0.485136078383304,0.108776606585096,0.723090038011996,1.13702032823914,0.723090038011996,0.00211789707020481,0,15819.2006351854,0.0109078,1437232.53871745,1e-04,1,0.112124919891357,96.1408770084381,"3_734_1",3,734,1,734,FALSE,TRUE,1,0.036517925827759,3,FALSE
"39",1.8324525,0.455197,0.0387027,0.9380375,0.4473157,0.1468923,2.96592,0.9283914,0.185247,0.78695,0.4121029,0.1259787,1.37087,0.5852227,0.1422885,1.485415,0.6730636,0.179853,2.2316125,0.32270737,0.0717384,0.766469,0.604391604998007,0.673909741692301,0.492973649847412,0.108176794733792,0.713408370906844,1.12835687064898,0.713408370906844,0.0057218273791193,0,14778.8920416713,0.0101839,1437232.53871745,1e-04,1,0.117663860321045,100.058989524841,"3_764_1",3,764,1,764,FALSE,TRUE,2,0.0347417646184712,3,FALSE
"40",1.8324525,0.455197,0.0387027,0.9380375,0.4473157,0.2227272,2.9319025,0.8751844,0.185247,0.78695,0.4121029,0.1259787,1.37087,0.5852227,0.1422885,1.485415,0.6730636,0.179853,2.2316125,0.32270737,0.0717384,0.766469,0.603752707487507,0.671693093892675,0.48649006000735,0.108264110882715,0.71582901479571,1.13554837442094,0.71582901479571,0.00799089587570103,0,14778.8920416713,0.0101839,1437232.53871745,1e-04,1,0.107146263122559,104.056014060974,"3_794_1",3,794,1,794,FALSE,TRUE,4,0.0363212395676898,3,FALSE
"41",1.8324525,0.455197,0.0387027,0.9380375,0.4473157,0.1468923,2.96592,0.8078626,0.1713441,0.78695,0.4121029,0.1259787,1.37087,0.5852227,0.1422885,1.485415,0.6730636,0.179853,2.2316125,0.32270737,0.0717384,0.766469,0.604692278016195,0.672587111907279,0.48826120938619,0.108135678283459,0.714853707406368,1.13358837046543,0.714853707406368,0.00773551205834983,0,14778.8920416713,0.0101839,1437232.53871745,1e-04,1,0.108789682388306,119.692526578903,"3_914_1",3,914,1,914,FALSE,TRUE,3,0.0359009979585127,3,FALSE
"42",1.8324525,0.455197,0.0387027,0.9380375,0.4473157,0.1468923,2.96592,0.9283914,0.185247,0.78695,0.4121029,0.1259787,1.37087,0.5852227,0.1422885,1.485415,0.6730636,0.179853,2.2316125,0.32270737,0.01312455,0.7656947,0.602316704337596,0.673643222995503,0.488501371533812,0.108568146281907,0.720374096005274,1.13329829636487,0.720374096005274,0.00279281667246986,0,15407.187271792,0.0106211,1437232.53871745,1e-04,1,0.113179922103882,123.604880332947,"3_944_1",3,944,1,944,FALSE,TRUE,1,0.0357373232953273,3,FALSE
"43",1.8324525,0.5679705,0.0911736,0.9380375,0.4473157,0.1468923,2.96592,0.9283914,0.185247,0.78695,0.4121029,0.1259787,1.37087,0.5852227,0.1422885,1.485415,0.6730636,0.179853,2.2316125,0.32270737,0.0717384,0.766469,0.604568709290124,0.672941764427594,0.493401141688098,0.108152577958334,0.714466438960802,1.1278810915571,0.714466438960802,0.00555992852666108,0,14778.8920416713,0.0101839,1437232.53871745,1e-04,1,0.117875814437866,127.552427053452,"3_974_1",3,974,1,974,FALSE,TRUE,1,0.0346380176546211,3,FALSE
"44",1.8381125,0.4678075,0.0417849,1.12402,0.479214,0.1303416,2.9715975,0.8950224,0.1967394,0.8580475,0.6572828,0.2510859,1.41049,0.8242615,0.1392699,1.6811725,0.6647182,0.1135083,2.404285,0.31756272,0.0845337,0.7661501,0.609555706458095,0.682408833648993,0.502096759215747,0.107468428840236,0.704404806198792,1.11532391137337,0.704404806198792,0.00622650707703714,0,13784.2253889363,0.00949176,1437232.53871745,1e-04,1,0.12481427192688,134.543336868286,"3_1027_1",3,1027,1,1027,FALSE,TRUE,2,0.0320213306799587,3,FALSE
"45",1.8381125,0.4678075,0.01796262,1.12402,0.479214,0.1303416,2.9715975,0.8950224,0.1967394,0.8580475,0.6572828,0.2510859,1.41049,0.8242615,0.1392699,1.6811725,0.6647182,0.1135083,2.404285,0.31756272,0.0845337,0.7661501,0.609563874791828,0.682395858135818,0.502096413648105,0.107467304681684,0.704419195642608,1.11532429841623,0.704419195642608,0.00619316080802871,0,13784.2253889363,0.00949176,1437232.53871745,1e-04,1,0.108006477355957,138.47972869873,"3_1057_1",3,1057,1,1057,FALSE,TRUE,2,0.032020402739125,3,FALSE
