"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","google_organic_total_impressions",4258.66835924094,339365.190571507,0.0183115208538489,676.026276038858,0.0222408281904128,339365.190571507,0.0183115208538489,676.026276038858,0.0222408281904128,TRUE,0.6236849,0.201555621419592,-0.104814695518879,-0.567598619867497,0.148729772769111,2.47205816684627,2.25770122667822,2.47205816684627,0.212872002984918,0,253982.469084465,0.176634,1437232.53871745,1e-04,"1_1_1",1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,0.0469180450886778
"12","(Intercept)",27970.5778226163,17957110.9621197,0.967704666439813,27970.5778226163,0.957268994044846,17957110.9621197,0.967704666439813,27970.5778226163,0.957268994044846,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"13","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"14","season",0.0139104663238614,6953.52319684506,0.000374723799389507,10.8310330168926,0.000370682799129156,6953.52319684506,0.000374723799389507,10.8310330168926,0.000370682799129156,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"15","holiday",0.0196303841558494,6839.93050488604,0.000368602314796908,310.905932040275,0.0106404883979951,6839.93050488604,0.000368602314796908,310.905932040275,0.0106404883979951,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"16","fb_paid_spend",705.847247348176,153006.478179685,0.00824548465743425,238.327847631908,0.0081565658172066,153006.478179685,0.00824548465743425,238.327847631908,0.0081565658172066,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,1093688.54,1703.56470404984,1893.46456657531,189.899862525465,227.296068590336,0.336782364327564,0.348053698015755,0.133423795439052,0.13989949842547,7.14798845781952,6,FALSE,0.175358873850832,0.0116285631412397,0.0835065906768143,0.266210420494397,0.0192175840828077
"17","google_paid_spend",1165.37244665951,230739.108300773,0.0124344785920097,359.406710748868,0.0123003858780975,230739.108300773,0.0124344785920097,359.406710748868,0.0123003858780975,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,2017462.48,3142.46492211838,3482.93263936588,340.4677172475,361.282631792876,0.621242482760724,0.524877122043353,0.114967912370309,0.114370953902832,8.74347870569993,6,FALSE,0.162890671666346,0.0191643287698251,0.0112797701526642,0.312382857404514,0.0794794470737458
"18","pinterest_paid_spend",361.667485237859,55860.3681523203,0.00301030266194142,87.0099192403743,0.00297783972828078,55860.3681523203,0.00301030266194142,87.0099192403743,0.00297783972828078,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,74516.54,116.06937694704,125.918888940105,9.84951199306416,59.1448597604235,0.0229460724921828,0.127069179940892,0.509564721687184,0.749637169846054,1.33397867691828,6,FALSE,0.894485506375823,0.0429296680497773,0.557176897638204,1.23167250558445,0.0421488505148975
"19","mountain_paid_spend",0,0,0,0,0,0,0,0,0,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,61796.25,96.2558411214953,96.2558411214953,0,0,0.019029080419529,0,0,0,Inf,6,FALSE,0.162517283441852,0.0842237561732686,0,0.824184197709269,0
"20","fb_organic_total_impressions",693.537050609428,85560.4632417103,0.00461083409889347,133.27174959768,0.00456111112473378,85560.4632417103,0.00461083409889347,133.27174959768,0.00456111112473378,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.0630226870924101
"21","instagram_organic_total_impressions",415.243235916378,26149.8295061961,0.00140920842406848,40.7318216607415,0.0013940116001202,26149.8295061961,0.00140920842406848,40.7318216607415,0.0013940116001202,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.0280014263545035
"22","google_organic_total_impressions",214.453885583488,34175.2960980921,0.00184169901165339,68.0782790798648,0.00232992060959113,34175.2960980921,0.00184169901165339,68.0782790798648,0.00232992060959113,TRUE,0.6365534,0.0298952442538848,-0.307985692571571,-0.978219128716843,0.162783013088488,2.70154699871953,2.51259898226674,2.70154699871953,0.179482994997472,0,1278577.93349027,0.8896,1437232.53871745,1e-04,"1_2_1",1,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.139550900725931
"23","(Intercept)",26234.7692515554,16842721.8594986,0.916469059822973,26234.7692515554,0.899646518041384,16842721.8594986,0.916469059822973,26234.7692515554,0.899646518041384,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"24","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"25","season",0.0225105577117619,11252.5117115704,0.000612286951893946,17.5272768092997,0.000601047922359716,11252.5117115704,0.000612286951893946,17.5272768092997,0.000601047922359716,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"26","holiday",0.0322085366331485,11222.6103414877,0.000610659917929025,510.118651885805,0.0174930629103902,11222.6103414877,0.000610659917929025,510.118651885805,0.0174930629103902,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"27","fb_paid_spend",1357.46598696051,244746.309584543,0.0133174686437983,381.224781284334,0.013073015576579,244746.309584543,0.0133174686437983,381.224781284334,0.013073015576579,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,1093688.54,1703.56470404984,1889.10872561563,185.544021565783,352.959543929279,0.336782364327564,0.219505769280774,0.207188810081705,0.22378062915841,4.46866202745422,5,FALSE,0.344942827684844,0.0250091497628783,0.137751962973533,0.553240128240935,0.0226844485311822
"28","google_paid_spend",3170.68697058564,757835.988484378,0.0412364011980999,1180.42988860495,0.0404794732094874,757835.988484378,0.0412364011980999,1180.42988860495,0.0404794732094874,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,2017462.48,3142.46492211838,3301.72046913943,159.255547021053,1243.62643538198,0.621242482760724,0.679680816937742,0.395748708801382,0.375638206904536,2.66213601710153,5,FALSE,0.352397532830177,0.00983980708023335,0.271665045227291,0.435138151235067,0.205927678848061
"29","pinterest_paid_spend",662.309498603558,112405.751614104,0.00611637444112847,175.086840520412,0.00600410336827021,112405.751614104,0.00611637444112847,175.086840520412,0.00600410336827021,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,74516.54,116.06937694704,127.523134407988,11.4537574609471,168.019444159755,0.0229460724921828,0.100813413781484,1.44757772100748,1.50846713513677,0.662924618446747,5,FALSE,1.76342165127355,0.0717095581823938,1.17020990718846,2.36155279744391,0.139952483279574
"30","mountain_paid_spend",0,0,0,0,0,0,0,0,0,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,61796.25,96.2558411214953,96.2558411214953,0,0,0.019029080419529,0,0,0,Inf,5,FALSE,0,0,0,0,0
"31","fb_organic_total_impressions",1085.18639637224,144212.980268108,0.00784711257141884,224.630810386462,0.00770307237968228,144212.980268108,0.00784711257141884,224.630810386462,0.00770307237968228,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.0730497949370939
"32","instagram_organic_total_impressions",718.542549555659,155284.183180425,0.00844953390265028,241.875674735864,0.00829443577294392,155284.183180425,0.00844953390265028,241.875674735864,0.00829443577294392,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.231828987072596
"33","google_organic_total_impressions",783.468067269233,98157.9287487493,0.00534110255010853,195.53372260707,0.00670527081890347,98157.9287487493,0.00534110255010853,195.53372260707,0.00670527081890347,TRUE,0.6180509,0.0637542212911522,-0.390851327164087,-0.886461447305377,0.160763723001676,2.76755615899995,2.4782160535669,2.76755615899995,0.192005319702634,0,774345.14371975,0.538729,1437232.53871745,1e-04,"1_3_1",1,3,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.173220812324202
"34","(Intercept)",26854.4210498803,17240538.3140231,0.903124442293255,26854.4210498803,0.871229682192066,17240538.3140231,0.903124442293255,26854.4210498803,0.871229682192066,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"35","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"36","season",0.0364185145612205,18204.780479695,0.000953635084840869,28.3563558873754,0.00091995648992006,18204.780479695,0.000953635084840869,28.3563558873754,0.00091995648992006,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"37","holiday",0.0526546349271576,18346.7649335118,0.000961072766213226,833.943860614174,0.027055382921843,18346.7649335118,0.000961072766213226,833.943860614174,0.027055382921843,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"38","fb_paid_spend",2771.04353385313,514778.68207122,0.0269660495329127,801.835953381963,0.0260137160111391,514778.68207122,0.0269660495329127,801.835953381963,0.0260137160111391,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,1093688.54,1703.56470404984,1877.25310647385,173.688402424007,799.651209757711,0.336782364327564,0.390069910271193,0.469398789407129,0.470681243556982,2.12458009255458,2,FALSE,0.429419557489957,0.0217311921501895,0.177922396251987,0.679357933579612,0.0672642736294453
"39","google_paid_spend",3726.64950140708,530706.241489219,0.0278003951870025,826.645235964515,0.0268185958981291,530706.241489219,0.0278003951870025,826.645235964515,0.0268185958981291,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,2017462.48,3142.46492211838,3298.3727225715,155.907800453116,813.275353380227,0.621242482760724,0.40213890591806,0.258801728431701,0.263056312942791,3.80146740754129,2,FALSE,0.282306279827202,0.0132772686613143,0.129203626022261,0.435569438786535,0.0195023651449249
"40","pinterest_paid_spend",1071.27876190306,201240.326880566,0.0105417275650318,313.458453084994,0.0101694357124439,201240.326880566,0.0105417275650318,313.458453084994,0.0101694357124439,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,74516.54,116.06937694704,121.309303835892,5.23992688885197,345.306445430196,0.0229460724921828,0.152488436260435,2.97500042227116,2.70061286904312,0.370286319621338,2,FALSE,2.16599998732384,0.0467954467440432,1.62388726320066,2.70366695593054,0.0595099801844444
"41","mountain_paid_spend",1280.9266170526,72983.5210285108,0.00382315218497901,325.819290305852,0.0105704545340209,72983.5210285108,0.00382315218497901,325.819290305852,0.0105704545340209,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,61796.25,96.2558411214953,96.2558411214953,0,43.2762476335045,0.019029080419529,0.0553027475503118,0.4495960674104,1.18103478817098,0.846715109508891,2,FALSE,1.10488871459621,0.0469038515525174,0.56320196806927,1.64548304328247,0.0696660168387505
"42","fb_organic_total_impressions",1939.90938977095,198134.207781514,0.0103790173278029,308.620261341923,0.0100124717530693,198134.207781514,0.0103790173278029,308.620261341923,0.0100124717530693,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.124010344413319
"43","instagram_organic_total_impressions",1075.6046673199,131361.29925982,0.00688120045743854,204.612615669502,0.00663818385029093,131361.29925982,0.00688120045743854,204.612615669502,0.00663818385029093,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.0871001819047073
"44","google_organic_total_impressions",1680.01819593047,163587.064077598,0.00856930760052329,325.870645572904,0.0105721206370774,163587.064077598,0.00856930760052329,325.870645572904,0.0105721206370774,TRUE,0.6674339,0.126520590476222,0.0511274726095082,-0.811580356285642,0.156053441318626,2.30260702159323,2.36818325206806,2.30260702159323,0.262569881889992,0,453740.688611534,0.315636,1437232.53871745,1e-04,"1_5_1",1,5,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.0419283542188556
"45","(Intercept)",27751.3589669324,17816372.4567706,0.964128769911265,27751.3589669324,0.953186913216423,17816372.4567706,0.964128769911265,27751.3589669324,0.953186913216423,TRUE,0.6263849,0.0311181755216446,-0.38637665873223,-0.999742483497526,0.163455539106862,2.77184238219564,2.54563889052664,2.77184238219564,0.178318735214383,0,1272858.32000473,0.88562,1437232.53871745,1e-04,"1_7_1",1,7,1,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"46","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6263849,0.0311181755216446,-0.38637665873223,-0.999742483497526,0.163455539106862,2.77184238219564,2.54563889052664,2.77184238219564,0.178318735214383,0,1272858.32000473,0.88562,1437232.53871745,1e-04,"1_7_1",1,7,1,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"47","season",0.0140798550009007,7038.19671300573,0.000380870345844448,10.9629232289809,0.000376547864373505,7038.19671300573,0.000380870345844448,10.9629232289809,0.000376547864373505,TRUE,0.6263849,0.0311181755216446,-0.38637665873223,-0.999742483497526,0.163455539106862,2.77184238219564,2.54563889052664,2.77184238219564,0.178318735214383,0,1272858.32000473,0.88562,1437232.53871745,1e-04,"1_7_1",1,7,1,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"48","holiday",0.019841345987684,6913.43717991981,0.000374119013301267,314.24714454181,0.0107935710842053,6913.43717991981,0.000374119013301267,314.24714454181,0.0107935710842053,TRUE,0.6263849,0.0311181755216446,-0.38637665873223,-0.999742483497526,0.163455539106862,2.77184238219564,2.54563889052664,2.77184238219564,0.178318735214383,0,1272858.32000473,0.88562,1437232.53871745,1e-04,"1_7_1",1,7,1,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"49","fb_paid_spend",1044.60108962504,152878.5748415,0.00827298781866842,238.128621248442,0.00817909802928024,152878.5748415,0.00827298781866842,238.128621248442,0.00817909802928024,TRUE,0.6263849,0.0311181755216446,-0.38637665873223,-0.999742483497526,0.163455539106862,2.77184238219564,2.54563889052664,2.77184238219564,0.178318735214383,0,1272858.32000473,0.88562,1437232.53871745,1e-04,"1_7_1",1,7,1,7,12,1093688.54,1703.56470404984,1886.69920277496,183.134498725115,214.373169496408,0.336782364327564,0.33887339515592,0.125837996635399,0.139782551659086,7.15396870446957,6,FALSE,0.175358873850832,0.0116285631412397,0.0835065906768143,0.266210420494397,0.0247684061041779
