"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","search_S",37717.6673179535,1976305.08724591,0.0069180429684778,12587.9304920122,0.00690717750195613,1976305.08724591,0.0069180429684778,12587.9304920122,0.00690717750195613,TRUE,0.6491189,0.0241319081720378,-0.0443515737469597,-0.162785928767971,0.226147526889001,1.25077167529875,1.4791210618077,1.25077167529875,0.725704071051826,0,30499089.9783175,0.465716,65481090.2533626,1e-04,"1_3_1",1,3,1,3,9,2429880,15476.9426751592,18932.7847724633,3455.84209730402,16709.1697554044,0.0644012269879381,0.378163111386854,1.07961695705076,0.813334439250463,1.22950652491927,1,FALSE,0.844939468830379,0.0283684096995729,0.339948690099113,1.35004154270631,0.00342985717138621
"12","newsletter",79939.3242011029,1607218.97296355,0.00562605945128101,10237.0635220608,0.00561722317187434,1607218.97296355,0.00562605945128101,10237.0635220608,0.00561722317187434,TRUE,0.6491189,0.0241319081720378,-0.0443515737469597,-0.162785928767971,0.226147526889001,1.25077167529875,1.4791210618077,1.25077167529875,0.725704071051826,0,30499089.9783175,0.465716,65481090.2533626,1e-04,"1_3_1",1,3,1,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0221231660389154
"13","(Intercept)",1576311.98545595,247480981.716584,0.868148195623507,1576311.98545595,0.866873306570796,247480981.716584,0.868148195623507,1576311.98545595,0.866873306570796,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"14","trend",0.0884697070807219,24754014.3400127,0.086835573120245,157668.881146578,0.086708053738053,24754014.3400127,0.086835573120245,157668.881146578,0.086708053738053,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"15","season",0.0191705181056802,7018.16646641209,2.46193000857681e-05,44.7016972382936,2.45831462628113e-05,7018.16646641209,2.46193000857681e-05,44.7016972382936,2.45831462628113e-05,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"16","holiday",0.0114091525622514,79401.8831434763,0.000278536965151768,3176.07532573905,0.00174664339606918,79401.8831434763,0.000278536965151768,3176.07532573905,0.00174664339606918,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"17","competitor_sales_B",0.0063153891978677,5502200.29019003,0.0193013831638906,35045.8617209556,0.0192730387841846,5502200.29019003,0.0193013831638906,35045.8617209556,0.0192730387841846,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"18","events",0,0,0,0,0,0,0,0,0,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"19","tv_S",58232.61206371,1264003.53951707,0.0044340473537888,8050.97795870748,0.00442753588666942,1264003.53951707,0.0044340473537888,8050.97795870748,0.00442753588666942,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,7774236.44,49517.4295541401,76000.1008838532,26482.6713297131,4340.25990873062,0.206047362680601,0.259572855239799,0.0876511553166381,0.162588769877582,6.15048628975377,1,FALSE,0.177642899473316,0.0114673289433323,0,0.381486022185836,0.516999070264747
"20","ooh_S",21538.0605435398,260504.018606635,0.00091383221505488,1659.26126501041,0.00091249023831305,260504.018606635,0.00091383221505488,1659.26126501041,0.00091249023831305,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,24719081.6,157446.379617834,158547.528944667,1101.14932683227,1079.33712921115,0.655151359349006,0.0534965051893768,0.00685526800826411,0.0105385799853759,94.8894444401114,1,FALSE,0.0234485793216475,0.00156953229922654,0,0.0513860585932937,0.132510507574478
"21","print_S",19314.4408950466,402859.750823822,0.00141320744463331,2565.98567403708,0.00141113212764313,402859.750823822,0.00141320744463331,2565.98567403708,0.00141113212764313,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,1804904.93333333,11496.2097664544,14752.7147818215,3256.50501536712,2163.38982105367,0.0478369682055284,0.0827303504407004,0.1881828763569,0.223202753443536,4.48023146924562,1,FALSE,0.228160166196905,0.0129438987845893,0,0.458861295487794,0.18533131608148
"22","facebook_S",50772.3203425117,1112134.71737223,0.00390130078473122,7083.6606202053,0.00389557166418836,1112134.71737223,0.00390130078473122,7083.6606202053,0.00389557166418836,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,1002234.0659765,6383.65647118789,6506.02580037503,122.369329187138,4870.03511885093,0.0265630827769259,0.228385423754359,0.762891164465292,1.10965567338669,0.901180450822174,1,FALSE,1.05397174757075,0.0380833920981406,0.376053126937129,1.73206012799043,0.124282807520499
"23","search_S",59072.9097649714,1830050.06282054,0.00641970404722969,11656.3698268824,0.00641027661254432,1830050.06282054,0.00641970404722969,11656.3698268824,0.00641027661254432,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,2429880,15476.9426751592,24504.3715023456,9027.42882718638,17055.4208035348,0.0644012269879381,0.375814865375765,1.10198901433608,0.753144214043712,1.32776695532306,1,FALSE,0.844939468830379,0.0283684096995729,0.339948690099113,1.35004154270631,0.0179347847086697
"24","newsletter",73319.9881341563,2374499.64322334,0.00832959998168158,15124.2015491932,0.00831736783527657,2374499.64322334,0.00832959998168158,15124.2015491932,0.00831736783527657,TRUE,0.6428246,0.0196349173307157,-0.0378993137783128,-0.168997983223067,0.227196816251158,1.26018773167515,1.48216022302839,1.26018773167515,0.70977588117864,0,33335054.2967573,0.50903,65481090.2533626,1e-04,"1_5_1",1,5,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.218548794937916
"25","(Intercept)",1448479.17802833,227411230.950448,0.794306337320795,1448479.17802833,0.792351884852336,227411230.950448,0.794306337320795,1448479.17802833,0.792351884852336,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"26","trend",0.142182801448883,39783053.6813857,0.138955017854785,253395.246378253,0.13861310823517,39783053.6813857,0.138955017854785,253395.246378253,0.13861310823517,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"27","season",0.0309448798834332,11328.6619124139,3.95689690117188e-05,72.1570822446747,3.94716064885641e-05,11328.6619124139,3.95689690117188e-05,72.1570822446747,3.94716064885641e-05,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"28","holiday",0.0192185032513002,133750.981155356,0.000467168008855826,5350.03924621422,0.00292659621558529,133750.981155356,0.000467168008855826,5350.03924621422,0.00292659621558529,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"29","competitor_sales_B",0.0102098882371077,8895231.67313096,0.0310694368979698,56657.526580452,0.0309929881340789,8895231.67313096,0.0310694368979698,56657.526580452,0.0309929881340789,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"30","events",0,0,0,0,0,0,0,0,0,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"31","tv_S",83534.391532025,1495120.80060004,0.00522218679356043,9523.06242420407,0.00520933719713916,1495120.80060004,0.00522218679356043,9523.06242420407,0.00520933719713916,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,7774236.44,49517.4295541401,64546.2916790408,15028.8621249007,4328.69160785818,0.206047362680601,0.22109789081121,0.0874175345294405,0.192317382181399,5.19973799901651,1,FALSE,0.177642899473316,0.0114673289433323,0,0.381486022185836,0.364985847804828
"32","ooh_S",24294.5215025586,399424.590466484,0.00139511791991673,2544.10567176104,0.00139168512386027,399424.590466484,0.00139511791991673,2544.10567176104,0.00139168512386027,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,24719081.6,157446.379617834,159767.667415544,2321.28779770934,990.46075223913,0.655151359349006,0.0590667553115632,0.00629078137359049,0.0161585530130085,61.886729535432,1,FALSE,0.0234485793216475,0.00156953229922654,0,0.0513860585932937,0.134747304808823
"33","print_S",31795.2146124063,365556.986944068,0.00127682450056672,2328.38845187305,0.00127368277466115,365556.986944068,0.00127682450056672,2328.38845187305,0.00127368277466115,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,1804904.93333333,11496.2097664544,14562.0048985544,3065.79513210007,737.619046507276,0.0478369682055284,0.054058427086425,0.0641619334973889,0.202535313740292,4.93741057563069,1,FALSE,0.228160166196905,0.0129438987845893,0,0.458861295487794,0.0565329816436149
"34","facebook_S",82910.3581849529,1709704.81558748,0.00597168998335409,10889.8395897292,0.00595699617609051,1709704.81558748,0.00597168998335409,10889.8395897292,0.00595699617609051,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,1002234.0659765,6383.65647118789,6485.15849456834,101.502023380443,6984.94224191195,0.0265630827769259,0.2528304926829,1.09419143612096,1.70589373643139,0.586202984772034,1,FALSE,1.05397174757075,0.0380833920981406,0.376053126937129,1.73206012799043,0.0998467119678584
"35","search_S",92425.8899593145,2792449.99083018,0.00975352323232936,17786.3056740776,0.00972952393047071,2792449.99083018,0.00975352323232936,17786.3056740776,0.00972952393047071,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,2429880,15476.9426751592,20493.9668364909,5017.02416133169,21301.2931174079,0.0644012269879381,0.412946434107901,1.37632435323269,1.14921312609272,0.870160614506692,1,FALSE,0.844939468830379,0.0283684096995729,0.339948690099113,1.35004154270631,0.00696903390800364
"36","newsletter",109029.828931591,3304816.97319254,0.0115431285188556,21049.7896381691,0.0115147257541193,3304816.97319254,0.0115431285188556,21049.7896381691,0.0115147257541193,TRUE,0.6537839,0.092919583930247,0.00475939518591861,-0.0449297120146157,0.218031468069206,1.22100858701273,1.40215936363037,1.22100858701273,0.726816883616464,0,19648910.7523265,0.3,65481090.2533626,1e-04,"1_8_1",1,8,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.124034762299223
"37","(Intercept)",1587188.4352226,249188584.329948,0.886366160668037,1587188.4352226,0.8850917096806,249188584.329948,0.886366160668037,1587188.4352226,0.8850917096806,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"38","trend",0.0694094693681272,19420918.8293525,0.0690803926901639,123700.119932182,0.0689810662734038,19420918.8293525,0.0690803926901639,123700.119932182,0.0689810662734038,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"39","season",0.017793720946188,6514.13253250728,2.31708312740205e-05,41.4912900159699,2.31375153712849e-05,6514.13253250728,2.31708312740205e-05,41.4912900159699,2.31375153712849e-05,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"40","holiday",0.0110163697269565,76668.3149298272,0.000272709924220521,3066.73259719309,0.00171015585632224,76668.3149298272,0.000272709924220521,3066.73259719309,0.00171015585632224,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"41","competitor_sales_B",0.00595342567288445,5186844.30027361,0.018449654428507,33037.2248425071,0.0184231268134562,5186844.30027361,0.018449654428507,33037.2248425071,0.0184231268134562,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"42","events",0,0,0,0,0,0,0,0,0,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"43","tv_S",48419.8112723773,810707.118878182,0.00288369292003695,5163.73961068906,0.00287954663664698,810707.118878182,0.00288369292003695,5163.73961068906,0.00287954663664698,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,7774236.44,49517.4295541401,73511.4570421308,23994.0274879906,1453.11420386959,0.206047362680601,0.177923403045417,0.0293455095903316,0.104281253231112,9.58945130611116,1,FALSE,0.177642899473316,0.0114673289433323,0,0.381486022185836,0.385177131429319
"44","ooh_S",22922.0709897584,422350.119544178,0.00150230338570558,2690.12814996292,0.00150014331674277,422350.119544178,0.00150230338570558,2690.12814996292,0.00150014331674277,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,24719081.6,157446.379617834,159419.381794027,1973.00217619291,2159.07853525567,0.655151359349006,0.0926918844007713,0.0137131037277348,0.0170859956036626,58.5274644332482,1,FALSE,0.0234485793216475,0.00156953229922654,0,0.0513860585932937,0.258291546249145
"45","print_S",23037.207885223,351964.969646073,0.0012519427391656,2241.81509328709,0.00125014264826531,351964.969646073,0.0012519427391656,2241.81509328709,0.00125014264826531,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,1804904.93333333,11496.2097664544,14207.32973124,2711.11996478567,1942.56175038201,0.0478369682055284,0.0772446715885025,0.168974104495758,0.195004713625586,5.12808116997637,1,FALSE,0.228160166196905,0.0129438987845893,0,0.458861295487794,0.172217108039974
"46","facebook_S",50028.7816053187,1034917.07427193,0.00368120986039072,6591.82849854732,0.00367591687680254,1034917.07427193,0.00368120986039072,6591.82849854732,0.00367591687680254,TRUE,0.6297794,0.00114114028300072,-0.0273354103258621,-0.191444791385748,0.225153221216258,1.34460954514449,1.57816949780978,1.34460954514449,0.698771931655693,0,35186870.7722256,0.537313,65481090.2533626,1e-04,"1_19_1",1,19,1,19,9,1002234.0659765,6383.65647118789,6454.40260743444,70.7461362465465,4944.6163244884,0.0265630827769259,0.227130073779377,0.774574312826124,1.03261015505753,0.968419683945767,1,FALSE,1.05397174757075,0.0380833920981406,0.376053126937129,1.73206012799043,0.108603807104404
