"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","fb_paid_spend","google_paid_spend","pinterest_paid_spend","mountain_paid_spend","cluster","top_sol"
"55","3_944_1",0,0.00279281667246986,0.720374096005274,1.13329829636487,0.108568146281907,0.866323902802756,0.901884024255311,0.761326100165393,0.94491373839077,3,FALSE
"56","3_974_1",0,0.00555992852666108,0.714466438960802,1.1278810915571,0.108152577958334,0.869664760218321,0.919790004317616,0.748572106437708,0.917067743577537,3,FALSE
"57","4_1481_1",0,0.00621148558712545,0.905635573659159,1.34131886951706,0.113886190839764,0.681864074185762,0.746474132762802,0.625664813842048,0.922656006888527,3,FALSE
"58","4_1511_1",0,0.00550701117817764,0.912624708434202,1.3310174975969,0.11325619896549,0.804834392593194,0.828333620628332,0.665773174383793,0.863761943186786,3,FALSE
"59","4_1904_1",0,0.00474660608183325,0.801789897475995,1.29357684591023,0.111600113398919,1,0.996831114252955,0.876348773628646,1,3,FALSE
"60","5_1002_1",0,0.00952280147751907,0.665248446295977,1.0670364201598,0.103929824846565,0.266530846082101,0.36968159343582,0.447444180105674,0.614820563787646,2,FALSE
"61","5_1290_1",0,0.0118158582346983,0.64966462174243,1.06242148226428,0.103515268873419,0.193821481882843,0.298673669261438,0.25549714835475,0.356769941586945,2,FALSE
"62","5_1339_1",0,0.0703383804501606,0.624877003225091,1.05268709798908,0.100581327058816,0.0512775553868516,0.0812698346695357,0,0.0124059209081467,1,FALSE
"63","5_1395_1",0,0.0137806557112995,0.637200501294386,1.05843220747961,0.102629339449256,0.0240125809246028,0.141117587937875,0.306244212500017,0.360197024096784,2,FALSE
"64","5_1398_1",0,0.0105154422392925,0.640263854620148,1.05912539039251,0.102821906698877,0.0927749579896091,0.199318721800268,0.294844718596203,0.323320170888361,2,FALSE
"65","5_1425_1",0,0.0129359645892928,0.636769768383178,1.05732798923769,0.102528934812382,0.0225576009015389,0.143373532156231,0.272754010402938,0.345104899250518,1,FALSE
"66","5_1515_1",0,0.0171285818249478,0.636055439162926,1.05850399369304,0.102321434151737,0.00839133773402456,0.115680890922456,0.268888207439179,0.327895917407316,1,FALSE
"67","5_1531_1",0,0.0119561996879463,0.654734404641508,1.05868827462273,0.103714906978783,0.211354527594435,0.300831544523316,0.331122244344033,0.515624813107538,2,FALSE
"68","5_1601_1",0,0.0122058909624332,0.656495209377189,1.06027330667912,0.103758320183202,0.226944684976579,0.34977599272959,0.399892965503133,0.531351719407059,2,FALSE
"69","5_1619_1",0,0.0123580758999293,0.642165462149929,1.06073477882492,0.102981830424637,0.09803669775438,0.202081999835414,0.288487253925725,0.381401650728721,2,FALSE
"70","5_1638_1",0,0.0122031877449746,0.638811595015815,1.05540077239531,0.103101978744963,0.0914131171745178,0.204123374516243,0.285767968625782,0.41624919343831,2,FALSE
"71","5_1650_1",0,0.0126356739888252,0.633868458693346,1.05449119924911,0.102416523894703,0.0200348012529703,0.152396309609618,0.241884847283639,0.266396786228328,1,FALSE
"72","5_1668_1",0,0.0122686852099789,0.63808785366071,1.05696515052035,0.103109120109658,0.0865911585352527,0.204855584191179,0.271109377030382,0.403644132593225,2,FALSE
"73","5_1695_1",0,0.0184141534097872,0.627545761273876,1.05809904578102,0.102098712145149,0.0242187197587679,0.127190615648063,0.149028729255857,0.22308628452208,1,FALSE
"74","5_1696_1",0,0.0894679602090006,0.624475840341529,1.05703608526594,0.100581359951778,0.0547332668985598,0.0594459119215544,0,0.0666238983801797,1,FALSE
"75","5_1698_1",0,0.0123077538522749,0.638789165217287,1.0553959161653,0.103100776547367,0.0914543759053383,0.204173230952222,0.279919063139808,0.415234992452471,2,FALSE
"76","5_1704_1",0,0.0343679977869107,0.626857382623671,1.04866595225907,0.101849681337264,0.0894171986171677,0.184009103491785,0,0.203267477889692,1,FALSE
"77","5_1727_1",0,0.0234630987026754,0.632475647691459,1.06050952253595,0.102275520365181,0.0226451107424826,0.137237742093518,0.042449079109592,0.250733546130157,1,FALSE
"78","5_1732_1",0,0.00826674387903458,0.679425774416124,1.09640192920227,0.104489078417319,0.310863823580123,0.401453430920327,0.402146373274894,0.578033590192409,2,FALSE
"79","5_1734_1",0,0.0447777238292393,0.622694830953045,1.05000786246184,0.10074145798784,0.0404024462411211,0.11323499311866,0,0.00208068654336408,1,FALSE
"80","5_1738_1",0,0.213003016836823,0.622860266576371,1.06545827322914,0.101165089003674,0.171326896925495,0,0,0.0259738711572278,1,FALSE
"81","5_1757_1",0,0.0234388408752517,0.632348309134815,1.0619220212633,0.102292673587209,0.0269033803614213,0.136936224032749,0.0447686141937911,0.218998220881554,1,FALSE
"82","5_1758_1",0,0.0123311355470952,0.638752592616419,1.05566086345759,0.103100347417199,0.0903177846315197,0.204320695680472,0.277705609587456,0.415854542934548,2,FALSE
"83","5_1759_1",0,0.0348787485963743,0.624389015409892,1.04232289229901,0.100704848587549,0.0662675791472989,0.16974143229233,0,0.0263701394910996,1,FALSE
"84","5_1788_1",0,0.012183799112503,0.64011747123587,1.05640892418984,0.103087713603645,0.0857826681514623,0.204778320697713,0.270755739681961,0.397547639851801,2,FALSE
"85","5_1813_1",0,0.0165966346552008,0.634489231280424,1.05047355463981,0.102249190374187,0.00269710855891569,0.14535145575233,0.393446104871441,0.346003964242079,2,FALSE
"86","5_1818_1",0,0.00933842895740126,0.685083689468063,1.06004547687023,0.103247199192815,0.0858673520867522,0.204927373732287,0.346118141029698,0.344999040772851,2,FALSE
"87","5_1830_1",0,0.0176715176519977,0.632877105353181,1.05106446531238,0.102427082702368,0.0228588809932835,0.16957200868373,0.246358569388829,0.295192337450968,1,FALSE
"88","5_1848_1",0,0.0124943581913748,0.638737390139218,1.05539368120154,0.103101021898191,0.0910749515284713,0.204017349479348,0.276906572689757,0.419812170968837,2,FALSE
"89","5_1854_1",0,0.0100802005505034,0.68453134379525,1.07394865819375,0.103127194970361,0,0.120679747682081,0.25417204488299,0.199919199879088,1,FALSE
"90","5_1860_1",0,0.130828903654452,0.623932142255826,1.05320399993551,0.101432702415897,0.134879549920755,0.0657615698307836,0,0.241233095193093,1,FALSE
"91","5_1861_1",0,0.0237946399619742,0.627863525278949,1.05614530502242,0.102101097626696,0.0412737074712191,0.134225607235466,0.0895159960062357,0.22151529471787,1,FALSE
"92","5_1872_1",0,0.0171798714069152,0.632487954464697,1.05126341994344,0.102221540456225,0.0148310641769192,0.133247108217164,0.134724492863206,0.260345373416733,1,FALSE
"93","5_1920_1",0,0.0129317931759208,0.636648908454848,1.05474002547046,0.102928024992058,0.0710140330396393,0.196048248932174,0.278824090751652,0.406807721852557,2,FALSE
"94","5_1932_1",0,0.0358474454861596,0.624649972667787,1.04231149603692,0.100949485232352,0.0763483552179489,0.16893168822396,0,0.0549480303276898,1,FALSE
"95","5_1937_1",0,0.0135252575787225,0.632930687843638,1.06203683106885,0.102334710484035,0.0260973012434161,0.135641908358423,0.227619105424388,0.252542651530293,1,FALSE
"96","5_1939_1",0,0.0359023278165204,0.62409783109208,1.04301994406258,0.100704624048038,0.0673837305706262,0.162043806560985,0,0.0254462054368897,1,FALSE
"97","5_1950_1",0,0.014591266520168,0.636785070278495,1.05636675642523,0.102504907519082,0.0348209326347613,0.169443148334943,0.217726541285998,0.260050673885382,1,FALSE
"98","5_1951_1",0,0.0242614453266569,0.627968170420833,1.05634635167358,0.102107706632668,0.0407335861828222,0.133998765851949,0.0796597185820551,0.222822848132605,1,FALSE
"99","5_1962_1",0,0.0333771689715361,0.627358127833904,1.04656781047837,0.101546704214841,0.035673383256213,0.148190859128584,0,0.13770950223679,1,FALSE
"100","5_1982_1",0,0.0145335711304407,0.629449365098043,1.05600822035902,0.102293197536188,0.0303204813964951,0.155903085203139,0.185848247771184,0.275964129926202,1,FALSE
"101","5_735_1",0,0.00962404202846083,0.712130126370653,1.09583989018796,0.104309452017765,0.272493646905046,0.35534360296514,0.443631674539751,0.533093874164885,2,FALSE
"102","5_792_1",0,0.00954082113287384,0.658791734441596,1.0626354592267,0.103978121939164,0.259204340649069,0.358827934240677,0.370828862044993,0.566018304681985,2,FALSE
"103","5_874_1",0,0.00987439777967638,0.662642662491767,1.07409755714483,0.10451193742607,0.240630312781479,0.342610058775718,0.471172436243596,0.5828180861975,2,FALSE
"104","5_882_1",0,0.00909327288097325,0.658880851449007,1.0628639101114,0.103982440485606,0.258986483550257,0.35856250888598,0.395484624098117,0.569857019523056,2,FALSE
"105","5_912_1",0,0.0110427560402549,0.66086207765341,1.05805656760572,0.103963335831149,0.254655250762701,0.358101542950213,0.406621951379235,0.656891443687424,2,FALSE
