"","fb_organic_total_impressions_alphas","fb_organic_total_impressions_gammas","fb_organic_total_impressions_thetas","fb_paid_spend_alphas","fb_paid_spend_gammas","fb_paid_spend_thetas","google_organic_total_impressions_alphas","google_organic_total_impressions_gammas","google_organic_total_impressions_thetas","google_paid_spend_alphas","google_paid_spend_gammas","google_paid_spend_thetas","instagram_organic_total_impressions_alphas","instagram_organic_total_impressions_gammas","instagram_organic_total_impressions_thetas","mountain_paid_spend_alphas","mountain_paid_spend_gammas","mountain_paid_spend_thetas","pinterest_paid_spend_alphas","pinterest_paid_spend_gammas","pinterest_paid_spend_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"34",1.8748475,0.6310335,0.1491822,1.6428375,0.5191161,0.2232516,2.36365,0.5312891,0.0475185,1.916785,0.8626621,0.1905042,0.72200175,0.5268168,0.1979421,0.94407,0.6642989,0.222183,1.9315775,0.9307952,0.269463,0.7197899,0.137852403157104,0.124741987750929,-0.810900265841599,0.160524463148962,1.79232108450111,2.28092958905297,1.79232108450111,0.339341678681075,0,442011.16969972,0.307474,1437232.53871745,1e-04,1,0.115383148193359,9.0125789642334,"1_69_1",1,69,1,69,FALSE,TRUE,8,0.327962334743504,2,FALSE
"35",1.7256125,0.6766966,0.0661665,1.4413475,0.4977843,0.199941,1.51191,0.4836359,0.121947,1.383525,0.7367349,0.1980141,1.7898175,0.6441347,0.1889976,1.9592475,0.8335666,0.1706397,0.925285,0.8335029,0.273393,0.7600649,0.0696711822858551,-0.743488386398973,-0.81766511255108,0.166176336891406,1.82321636249336,2.1364807022369,1.82321636249336,0.265171866203507,0,837064.010893027,0.582372,1437232.53871745,1e-04,1,0.10968542098999,9.13956093788147,"1_70_1",1,70,1,70,FALSE,TRUE,6,0.267807161495751,1,FALSE
"36",1.55131,0.581729,0.166695,1.548435,0.5509563,0.2451804,1.17498,0.7062646,0.1053777,1.7330075,0.9667948,0.198963,1.5854125,0.6261293,0.1943439,1.34848,0.5158877,0.2071596,2.1440775,0.651337,0.1515057,0.7259258,0.166768414358509,0.118054156194565,-0.739924363163872,0.158901047801172,1.64187687782611,2.22214163845899,1.64187687782611,0.321913309849588,0,347748.203027017,0.241881,1437232.53871745,1e-04,1,0.110516548156738,9.65575051307678,"1_72_1",1,72,1,72,FALSE,TRUE,4,0.308524938928251,2,FALSE
"37",1.89651,0.5586451,0.1917972,2.1898475,0.7876529,0.1101852,1.7942575,0.6872274,0.1915044,1.343355,0.7241405,0.0942486,2.1120125,0.6718351,0.2664108,1.900555,0.4029686,0.1781649,1.8238775,0.8272148,0.1858506,0.6046958,0.0537964662924592,-0.726980706629226,-0.808517334629893,0.152800785476751,2.96371227519162,2.45226172165464,2.96371227519162,0.17354991844228,0,819971.276521903,0.570478,1437232.53871745,1e-04,1,0.112063407897949,9.78595662117004,"1_73_1",1,73,1,73,TRUE,TRUE,12,0.317338410914471,6,FALSE
"38",1.5764475,0.6425149,0.2114817,1.00872,0.7922386,0.245322,1.68565,0.4223726,0.2231103,1.25787,0.5971262,0.1735539,2.21452,0.5117332,0.2337966,1.9862725,0.3899808,0.1841145,2.19509,0.4394379,0.105846,0.691106,0.129652663071692,0.131404320028137,-0.796782017964869,0.158783914410974,2.07269592878368,2.32404137169387,2.07269592878368,0.256374682645852,0,446602.668465126,0.310669,1437232.53871745,1e-04,1,0.114582061767578,10.1903605461121,"1_76_1",1,76,1,76,FALSE,TRUE,10,0.306408294956102,2,FALSE
"39",1.46625,0.6360042,0.2293167,1.4947725,0.834814,0.1734324,1.97259,0.6740394,0.1699356,0.8614025,0.5530017,0.1058673,1.793065,0.7592973,0.0875088,1.88859,0.6598959,0.1883364,1.6550525,0.5974216,0.1918542,0.6362435,0.0716482722079489,-0.252050650297182,-0.883765189332956,0.159388603761046,2.62947817984549,2.45191916510312,2.62947817984549,0.122355824836529,0,717094.399489312,0.498891,1437232.53871745,1e-04,1,0.111319780349731,10.7259893417358,"1_80_1",1,80,1,80,TRUE,TRUE,2,0.311351030292333,5,FALSE
"40",1.579425,0.591109,0.1736409,1.8567275,0.6361624,0.1687914,1.8385075,0.5983351,0.1745484,1.076465,0.6035879,0.02585073,1.912745,0.7177404,0.1376916,1.8966175,0.6231942,0.2031615,1.17113,0.6414768,0.2856873,0.7347074,0.0868777844844681,-0.0884226567151476,-0.90725670303061,0.166153395441943,1.74253379044693,2.30377726337382,1.74253379044693,0.147112154753169,0,717424.929916868,0.499121,1437232.53871745,1e-04,1,0.119012594223022,10.8631644248962,"1_81_1",1,81,1,81,FALSE,TRUE,3,0.277083102153834,1,FALSE
"41",1.41217,0.6579492,0.2461977,1.254395,0.9098785,0.1771209,2.080725,0.6917473,0.182508,0.7671225,0.5124024,0.1500321,1.8089175,0.548115,0.086988,1.9899775,0.9207691,0.0965136,1.7301375,0.5863504,0.1734396,0.5932832,0.0648273143659681,-0.931235335497533,-0.735430579021581,0.151025890718518,3.06668603632196,2.40834725906696,3.06668603632196,0.11698431953678,0,700188.486664198,0.487127,1437232.53871745,1e-04,1,0.114058017730713,11.8892493247986,"1_89_1",1,89,1,89,TRUE,TRUE,5,0.300127006608162,5,FALSE
"42",1.486165,0.6059056,0.2186952,1.84902,0.7817995,0.1699629,2.07559,0.33723664,0.2584497,0.82068,0.5310161,0.04314,2.54145,0.6431729,0.1881915,1.8194975,0.6682994,0.0971754,1.37104,0.36114815,0.2838987,0.7083089,0.0624941516085853,0.0678856708951497,-0.992892324584324,0.166937062783542,1.96384843925247,2.41613064413112,1.96384843925247,0.151286502440568,0,948046.068844832,0.659599,1437232.53871745,1e-04,1,0.111444473266602,12.0185570716858,"1_90_1",1,90,1,90,FALSE,TRUE,4,0.30531194105884,1,FALSE
"43",1.7375875,0.5093217,0.1724823,2.2006325,0.8946437,0.245229,1.6924275,0.5963338,0.1995516,0.8660775,0.512548,0.1331214,1.9530125,0.6011197,0.1563111,2.0903475,0.6916087,0.1231065,2.0097125,0.4329209,0.1863801,0.6180509,0.0643569402774278,-0.385267641085206,-0.888116019710555,0.160711967923172,2.76199528228962,2.47930260882277,2.76199528228962,0.193914973208141,0,774345.14371975,0.538729,1437232.53871745,1e-04,1,0.111504554748535,12.4131481647491,"1_93_1",1,93,1,93,TRUE,TRUE,13,0.327435811253233,5,FALSE
"44",1.47946,0.5785797,0.2276445,1.6564575,0.7513446,0.1761897,2.1238025,0.401108,0.2615421,0.8256775,0.4152011,0.1166805,2.5421525,0.8250336,0.1430217,2.0973675,0.5380819,0.23091,0.7529325,0.5622543,0.2878608,0.6674339,0.0654015951995706,-0.0361545805812464,-0.987908478596462,0.161420813640632,2.40618028410288,2.48075969360245,2.40618028410288,0.153437972791909,0,835770.630959109,0.581472,1437232.53871745,1e-04,1,0.107502698898315,12.6745162010193,"1_95_1",1,95,1,95,FALSE,TRUE,6,0.321524066559156,2,FALSE
"45",1.8754725,0.6603313,0.1598325,1.995855,0.7605055,0.089487,2.161425,0.7945206,0.1279386,0.9992075,0.6728592,0.1461471,1.23386,0.6477236,0.2272152,1.2050875,0.4457267,0.2541156,2.142765,0.865838,0.2047599,0.7694333,0.16075816733022,-1.01318329860282,-0.562376293064323,0.157367160214183,1.67384034487172,1.97153435438583,1.67384034487172,0.0813608052325977,0,363612.22646092,0.25292,1437232.53871745,1e-04,1,0.10751748085022,12.9327371120453,"1_97_1",1,97,1,97,FALSE,TRUE,1,0.189655239490455,2,TRUE
"46",1.9185025,0.6180254,0.1745025,2.2196575,0.7016579,0.117426,1.643765,0.9651764,0.0587799,1.733745,0.7807838,0.1477638,0.68430925,0.4903013,0.2367783,1.44178,0.6006836,0.1193505,2.714545,0.8970335,0.0759867,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,1,0.109978914260864,13.0602698326111,"1_98_1",1,98,1,98,FALSE,TRUE,1,0.0099480434690194,3,TRUE
"47",1.7256125,0.6766966,0.0661665,1.4413475,0.6272955,0.1776003,1.7101675,0.6091683,0.1580505,1.510615,0.687527,0.1980141,1.7898175,0.6441347,0.1889976,1.9592475,0.8335666,0.1706397,0.925285,0.8335029,0.273393,0.7600649,0.0708573224636166,-0.739611921443809,-0.813269727374408,0.166070368284994,1.82118836870206,2.13389597432978,1.82118836870206,0.270942201493645,0,837064.010893027,0.582372,1437232.53871745,1e-04,1,0.109352111816406,13.3185832500458,"1_100_1",1,100,1,100,FALSE,TRUE,6,0.269434669347485,1,FALSE
"48",1.461,0.6150469,0.0535071,1.2134375,0.4307222,0.0865473,2.70297,0.6066938,0.02867055,0.6507405,0.7356982,0.220815,0.69411275,0.7436719,0.2416299,2.0594925,0.5871022,0.1380213,1.635065,0.5834958,0.1877757,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,1,0.119897842407227,13.4571003913879,"1_101_1",1,101,1,101,TRUE,TRUE,2,0.323758001207441,6,FALSE
"49",1.55131,0.5822197,0.1756224,2.1024475,0.652709,0.1403979,1.6130275,0.879621,0.0740772,1.36086,0.7236589,0.0597438,0.9704425,0.6332686,0.2525799,1.781675,0.5883636,0.1998057,2.47363,0.8247032,0.1090692,0.7259258,0.170641568510755,0.131642073227126,-0.716522368076283,0.158531303581242,1.62917979144981,2.20714713830271,1.62917979144981,0.1448797344229,0,347748.203027017,0.241881,1437232.53871745,1e-04,1,0.106526136398315,13.5809519290924,"1_102_1",1,102,1,102,FALSE,TRUE,2,0.252998621728303,2,FALSE
"50",2.18867,0.5990288,0.1025616,1.6293525,0.7213111,0.0646491,2.29082,0.7344053,0.1249605,1.1131725,0.6725148,0.1092027,1.137525,0.5926063,0.1283898,1.757915,0.8049044,0.1394853,2.0808375,0.4833475,0.1341459,0.684956,0.104027121898436,0.100227603930715,-0.852328404592001,0.160989280088363,2.12853934335077,2.36174293818685,2.12853934335077,0.155862756177521,0,569993.98833846,0.396531,1437232.53871745,1e-04,1,0.113332033157349,0.365586519241333,"2_3_1",2,3,1,3,FALSE,TRUE,7,0.292520931108581,2,FALSE
"51",1.9852725,0.6169474,0.122481,1.6113725,0.6074925,0.1385145,1.3225575,0.6165477,0.1584576,1.1032575,0.8223428,0.1961805,1.4378025,0.4868881,0.2029938,2.046675,0.7076324,0.1473831,2.17157,0.6327345,0.1647117,0.6062615,0.0864006849927698,-0.635085137587166,-0.709170517272297,0.150590042153523,2.8869761564564,2.37651162608066,2.8869761564564,0.14685102028674,0,549108.776583328,0.381998,1437232.53871745,1e-04,1,0.108690023422241,0.611929655075073,"2_5_1",2,5,1,5,TRUE,TRUE,7,0.294990421379594,5,FALSE
"52",1.9106825,0.5738806,0.1926651,1.9255175,0.53709,0.2157813,1.533355,0.4817081,0.2400636,1.853305,0.7911963,0.2074869,1.5185825,0.645044,0.1684755,1.3721175,0.8115103,0.1846662,1.5293475,0.725852,0.1720299,0.7022921,0.0861138842069943,0.102797762256391,-0.932667616430493,0.164812601200253,1.96080151866409,2.38546115392027,1.96080151866409,0.319365655885829,0,698167.939789656,0.485721,1437232.53871745,1e-04,1,0.106241226196289,1.23820447921753,"2_10_1",2,10,1,10,FALSE,TRUE,7,0.341797056385844,1,FALSE
"53",1.4583,0.6521049,0.1591662,1.9852925,0.5126894,0.1623297,1.616055,0.8079235,0.1327233,1.070835,0.6620967,0.2146602,2.0311475,0.8855717,0.2089983,2.3392775,0.7880351,0.2618748,1.8788425,0.7768022,0.147876,0.6166064,0.107550365129088,-0.330173728643987,-0.741567218598778,0.154674706647255,2.68481045375196,2.38106404549876,2.68481045375196,0.11623371825924,0,471439.874462783,0.327952,1437232.53871745,1e-04,1,0.105315208435059,1.36680865287781,"2_11_1",2,11,1,11,TRUE,TRUE,3,0.293276723078407,5,FALSE
"54",2.2934575,0.5654869,0.1936083,1.1221575,0.5509927,0.2147754,1.32186,0.4028496,0.2648394,2.1287125,0.5640911,0.1696923,1.35276,0.5890041,0.1435338,1.4431475,0.5328116,0.2063856,1.5511675,0.7289397,0.146871,0.6757496,0.200954208499191,0.192819883734353,-0.652045643704946,0.152921975024288,1.99164844767086,2.24066513532711,1.99164844767086,0.390968717094556,0,274815.945642241,0.191131,1437232.53871745,1e-04,1,0.109848499298096,1.75555276870728,"2_14_1",2,14,1,14,FALSE,TRUE,12,0.343841883378094,4,FALSE
"55",1.7843225,0.5261882,0.0856791,1.778535,0.829641,0.1748547,2.338105,0.7671765,0.1208358,2.2245225,0.7103239,0.2471121,1.46672,0.7189577,0.1320519,0.70333325,0.726937,0.2498241,1.3336825,0.8168499,0.0407979,0.7125917,0.0720546384956698,0.0739076490808201,-0.946362676001404,0.165830238773694,1.96657704273608,2.3672080172918,1.96657704273608,0.350218381630923,0,840691.223063257,0.584896,1437232.53871745,1e-04,1,0.106050491333008,2.1379063129425,"2_17_1",2,17,1,17,FALSE,TRUE,11,0.350254905339882,1,FALSE
"56",1.408005,0.5955743,0.0510897,2.0671625,0.6958619,0.1398663,2.052605,0.7935511,0.1905984,1.5987275,0.5058259,0.1654602,1.45973,0.7037166,0.1034367,1.4221125,0.5005458,0.1136361,1.8462125,0.7625383,0.0568974,0.6594167,0.0825022865124755,-0.0462686677047679,-0.877629561303116,0.158860325190048,2.46214726726887,2.4126622710203,2.46214726726887,0.173501554352599,0,655236.348516497,0.455847,1437232.53871745,1e-04,1,0.105806112289429,2.39001369476318,"2_19_1",2,19,1,19,FALSE,TRUE,11,0.307657802382909,1,FALSE
"57",1.935045,0.6073805,0.1663695,1.986965,0.7937786,0.1243887,1.9512075,0.7486139,0.1636965,1.705105,0.6985779,0.1849647,2.2974075,0.5781506,0.0837987,1.239525,0.5270177,0.1261566,1.4811125,0.5187871,0.0561885,0.6791291,0.0589142557449029,0.0325216721220305,-1.02304683386245,0.1656528084304,2.17468404500077,2.47966210489706,2.17468404500077,0.279147778296535,0,971222.000171814,0.675726,1437232.53871745,1e-04,1,0.1061692237854,2.5133068561554,"2_20_1",2,20,1,20,FALSE,TRUE,13,0.348809716301905,1,FALSE
"58",1.992,0.6259536,0.1887639,1.493615,0.5810857,0.1513887,2.592685,0.5786231,0.2116077,1.8298075,0.6720444,0.0990528,1.2669425,0.3820918,0.2217309,1.9888875,0.7529259,0.1295439,1.3391625,0.5338588,0.1626834,0.7124435,0.114919188597734,0.126237419163083,-0.84741004887616,0.161954860415156,1.91020746280176,2.30624897195957,1.91020746280176,0.335967941765743,0,546698.778639795,0.380321,1437232.53871745,1e-04,1,0.106489896774292,2.64368009567261,"2_21_1",2,21,1,21,FALSE,TRUE,8,0.331727295711558,2,FALSE
"59",1.502115,0.4378713,0.126774,1.87874,0.6680796,0.1190739,0.946385,0.6816904,0.1557771,1.976615,0.5736342,0.0594552,1.451365,0.4688701,0.0666525,1.6418925,0.7023859,0.0602748,1.42168,0.7564966,0.274086,0.6762176,0.0719469291844386,0.0425266363403213,-0.996528660694808,0.164805032883213,2.15165947981623,2.47095640662839,2.15165947981623,0.304477996369841,0,804791.307364161,0.559915,1437232.53871745,1e-04,1,0.11381983757019,3.15492486953735,"2_25_1",2,25,1,25,FALSE,TRUE,13,0.355099099118756,1,FALSE
"60",2.1448825,0.5981167,0.1878927,2.172155,0.6758433,0.1447311,1.2867625,0.5521554,0.1256961,1.246945,0.6432534,0.1161195,1.1572625,0.5880255,0.123192,1.782525,0.7945542,0.1503654,2.0225875,0.5129029,0.136176,0.6765254,0.0949492577539929,0.0752311997962063,-0.938815279503009,0.16274982438462,2.11459292758725,2.43498071441217,2.11459292758725,0.176886253275325,0,625651.001072549,0.43526,1437232.53871745,1e-04,1,0.107563495635986,3.93485879898071,"2_31_1",2,31,1,31,FALSE,TRUE,7,0.313659308031895,2,FALSE
"61",2.550575,0.5364495,0.1293606,1.5815325,0.740832,0.1074105,2.2246575,0.4734334,0.2108325,1.1131725,0.6725148,0.1092027,1.137525,0.5926063,0.1283898,1.757915,0.8049044,0.1394853,2.0808375,0.4833475,0.1341459,0.684956,0.103280443889855,0.096585919160678,-0.866225668635598,0.161056348034353,2.13284245487491,2.37058597944155,2.13284245487491,0.157904897313287,0,569993.98833846,0.396531,1437232.53871745,1e-04,1,0.118798494338989,4.20320391654968,"2_33_1",2,33,1,33,FALSE,TRUE,8,0.294979620650776,2,FALSE
"62",2.11883,0.6569069,0.0442368,1.16893,0.7198782,0.02329143,2.9909925,0.9102075,0.1159215,1.1660425,0.665246,0.096627,1.1686025,0.6098557,0.1806486,1.6539875,0.7726568,0.1250034,1.9995425,0.4642634,0.1380669,0.6857861,0.0896525799898525,0.0779126593529846,-0.895613909726335,0.162275557369625,2.14289207170562,2.39197746066547,2.14289207170562,0.215244363852337,0,654661.512990312,0.455447,1437232.53871745,1e-04,1,0.111304759979248,4.33255338668823,"2_34_1",2,34,1,34,FALSE,TRUE,10,0.310980419914582,2,FALSE
"63",1.8032925,0.6047632,0.1793253,1.6113725,0.6074925,0.1385145,1.3225575,0.6165477,0.1584576,1.1032575,0.8223428,0.1961805,1.4378025,0.4868881,0.2029938,1.6721175,0.7574318,0.1605525,1.1110525,0.7239935,0.191772,0.7118207,0.101294318046059,0.110211845735656,-0.881318108268392,0.163196660376763,1.9276453113253,2.32731761692463,1.9276453113253,0.192343867699906,0,605194.041784425,0.421025,1437232.53871745,1e-04,1,0.110774993896484,4.46152091026306,"2_35_1",2,35,1,35,FALSE,TRUE,6,0.290473948345997,2,FALSE
"64",2.1125325,0.5998674,0.1663533,2.18056,0.8121816,0.238176,1.11373,0.8695263,0.1414617,1.17305,0.6588949,0.2720616,2.738325,0.9098127,0.2560428,2.8368575,0.7103211,0.254601,1.72478,0.7640517,0.1593078,0.6301703,0.0964076077386383,-0.255989726084669,-0.8115716379677,0.157952243924254,2.60602287421712,2.40626702724015,2.60602287421712,0.145243289294638,0,528345.71737751,0.36755,1437232.53871745,1e-04,1,0.108552217483521,4.7253565788269,"2_37_1",2,37,1,37,TRUE,TRUE,4,0.302151763782441,5,FALSE
"65",1.9106825,0.5738806,0.1926651,1.9255175,0.53709,0.2157813,1.533355,0.4817081,0.2400636,2.407815,0.6954986,0.1126197,1.420805,0.3337295,0.2857527,1.3721175,0.8115103,0.1846662,1.5293475,0.725852,0.1720299,0.7022921,0.0854053861594785,0.10147930785676,-0.939360607592296,0.164876475014116,1.96224170584728,2.38958811071773,1.96224170584728,0.385621366650921,0,698167.939789656,0.485721,1437232.53871745,1e-04,1,0.10776162147522,5.10348963737488,"2_40_1",2,40,1,40,FALSE,TRUE,10,0.370117819582094,1,FALSE
"66",1.4583,0.6521049,0.1591662,1.9852925,0.5126894,0.1623297,1.616055,0.8079235,0.1327233,1.070835,0.6620967,0.2146602,2.0311475,0.8855717,0.2089983,2.0858625,0.7916394,0.2866815,1.8788425,0.7768022,0.147876,0.6166064,0.107550365129088,-0.330173728643987,-0.741567218598778,0.154674706647255,2.68481045375196,2.38106404549876,2.68481045375196,0.11623371825924,0,471439.874462783,0.327952,1437232.53871745,1e-04,1,0.105793952941895,5.23293924331665,"2_41_1",2,41,1,41,TRUE,TRUE,3,0.293276723078407,NA,NA
"67",1.5334525,0.5396079,0.2913036,1.85347,0.5667798,0.037611,0.6393715,0.6256197,0.1931022,1.2278275,0.6156097,0.0711756,0.8005225,0.6100797,0.0883308,1.761215,0.8213313,0.227442,2.1916375,0.6918012,0.1631868,0.6181481,0.0404317612600907,-0.443844733495629,-0.9252437974588,0.162753767693323,2.81978719629856,2.50356035290816,2.81978719629856,0.141231521506219,0,1053252.46684729,0.732807,1437232.53871745,1e-04,1,0.112748622894287,5.4871940612793,"2_43_1",2,43,1,43,TRUE,TRUE,6,0.325810502137034,6,FALSE
"68",2.2934575,0.5654869,0.1936083,1.5068075,0.4871219,0.0790107,1.460845,0.31991192,0.1671216,1.367465,0.7581794,0.0661293,0.844055,0.35011797,0.0848211,0.78286,0.7798941,0.0863304,1.4373225,0.524063,0.1642863,0.6757496,0.203242649128774,0.197470130126355,-0.640315215652599,0.152702836279476,1.9859031166604,2.23269598953733,1.9859031166604,0.25601524454373,0,274815.945642241,0.191131,1437232.53871745,1e-04,1,0.105900764465332,5.6103310585022,"2_44_1",2,44,1,44,FALSE,TRUE,9,0.285719248703843,4,FALSE
"69",1.7547525,0.33987788,0.0703533,2.0743675,0.7005106,0.1437216,1.57613,0.6301326,0.1708722,1.309325,0.7734576,0.1069362,0.73982825,0.33809596,0.1242168,1.3372025,0.7531688,0.0438063,2.80468,0.5863105,0.2454081,0.642572,0.0289776799930996,-0.269892080156618,-0.993314230152482,0.162825980856451,2.67309514779523,2.51780938954559,2.67309514779523,0.148306479464723,0,1349817.30025043,0.939172,1437232.53871745,1e-04,1,0.117194890975952,5.74487924575806,"2_45_1",2,45,1,45,TRUE,TRUE,5,0.330084521017483,6,FALSE
"70",1.7843225,0.5261882,0.0856791,1.778535,0.829641,0.1748547,2.338105,0.7671765,0.1208358,2.2245225,0.7103239,0.2471121,1.46672,0.7189577,0.1320519,0.70333325,0.726937,0.1842258,1.3336825,0.8168499,0.0407979,0.7125917,0.0720512923780491,0.0739359155213183,-0.946136134442163,0.165830537760578,1.96654703030963,2.3670702509322,1.96654703030963,0.350129650391693,0,840691.223063257,0.584896,1437232.53871745,1e-04,1,0.109742403030396,5.99856400489807,"2_47_1",2,47,1,47,FALSE,TRUE,10,0.350189418841418,1,FALSE
"71",1.408005,0.5955743,0.0510897,2.0671625,0.6958619,0.1398663,2.052605,0.7935511,0.1905984,1.5987275,0.5058259,0.1654602,1.45973,0.7037166,0.1034367,1.4221125,0.5005458,0.1136361,1.8462125,0.7625383,0.1446678,0.6594167,0.0835067409682286,-0.0448835948599688,-0.874789651193763,0.1587733431432,2.46051700593431,2.41083700769684,2.46051700593431,0.174233628103253,0,648520.832481836,0.451174,1437232.53871745,1e-04,1,0.108815908432007,6.25942301750183,"2_49_1",2,49,1,49,FALSE,TRUE,11,0.307332268403693,1,FALSE
"72",2.00649,0.620838,0.2015166,1.5855625,0.5145535,0.0712326,2.602815,0.35872461,0.1894131,1.8639825,0.6648379,0.00851841,2.2974075,0.5781506,0.0837987,1.239525,0.5270177,0.1261566,1.6058,0.32992493,0.1228788,0.7428644,0.0861653209069188,-0.173031759231212,-0.869143020307897,0.165399197034943,1.7800944340847,2.25132276569858,1.7800944340847,0.332293280481733,0,709447.64990223,0.49357,1437232.53871745,1e-04,1,0.120310544967651,6.39781355857849,"2_50_1",2,50,1,50,FALSE,TRUE,7,0.318910430948604,1,FALSE
"73",1.992,0.6259536,0.1887639,1.493615,0.5810857,0.1513887,2.592685,0.5786231,0.2116077,1.8298075,0.6720444,0.0990528,1.2669425,0.3820918,0.175872,1.8544875,0.5587032,0.2247456,1.3391625,0.5338588,0.1626834,0.7124435,0.114990648422598,0.126695736865528,-0.846557312940822,0.161948322311842,1.90970641323192,2.30571664607764,1.90970641323192,0.336141653286129,0,546698.778639795,0.380321,1437232.53871745,1e-04,1,0.108062505722046,6.5235595703125,"2_51_1",2,51,1,51,FALSE,TRUE,8,0.331690105913679,2,FALSE
"74",2.098805,0.5730714,0.1026147,2.1971625,0.5194626,0.150519,1.647525,0.8219452,0.01645902,1.221765,0.911212,0.1983732,1.4684575,0.7505011,0.1258014,1.3447275,0.5793819,0.2487951,2.0093775,0.8016816,0.1660179,0.5783918,0.116188349298568,-1.20979432343583,-0.508153777279042,0.143998851280746,3.21963462305215,2.27395870668066,3.21963462305215,0.154638245274635,0,402031.358853523,0.279654,1437232.53871745,1e-04,1,0.104803800582886,7.15728139877319,"2_56_1",2,56,1,56,TRUE,TRUE,8,0.270792591767363,5,FALSE
"75",0.9099825,0.6035347,0.0767226,2.5480275,0.6606036,0.1586319,2.4302075,0.5904552,0.0783678,1.9381,0.7229561,0.1163703,2.0105425,0.652184,0.1606335,1.9728075,0.5456524,0.1900884,1.71295,0.5148062,0.1621965,0.7514555,0.090651009945707,-0.376948616406235,-0.830190873368712,0.165087172910622,1.72585677412016,2.21394246616128,1.72585677412016,0.263302617707426,0,685218.332473514,0.47671,1437232.53871745,1e-04,1,0.114377975463867,7.67007899284363,"2_60_1",2,60,1,60,FALSE,TRUE,4,0.284039041992221,1,FALSE
"76",2.66827,0.5563267,0.1936422,2.3283675,0.9154372,0.2054079,0.8849025,0.6014375,0.132687,1.3287175,0.6406921,0.1620408,1.1572625,0.5880255,0.123192,1.782525,0.7945542,0.1503654,2.0225875,0.5129029,0.136176,0.6873764,0.0881934172189327,0.0748945482904618,-0.878239265031067,0.162227496979311,2.15828737693797,2.37826691052232,2.15828737693797,0.177645967472064,0,625651.001072549,0.43526,1437232.53871745,1e-04,1,0.106110572814941,7.79349660873413,"2_61_1",2,61,1,61,FALSE,TRUE,9,0.299977939450538,1,FALSE
"77",2.18867,0.5990288,0.1025616,1.6293525,0.7213111,0.0646491,2.29082,0.7344053,0.1249605,1.1131725,0.6725148,0.1092027,1.137525,0.5926063,0.1283898,1.757915,0.8049044,0.1394853,2.0808375,0.4833475,0.1341459,0.684956,0.11310404229554,0.111176719516892,-0.827713351294493,0.160171729254424,2.11554885918114,2.34599819901652,2.11554885918114,0.155014473039319,0,524468.451753389,0.364852,1437232.53871745,1e-04,1,0.113030195236206,8.0499107837677,"2_63_1",2,63,1,63,FALSE,TRUE,6,0.288533198181152,2,FALSE
"78",0.602486,0.6573997,0.0472443,2.1227175,0.7198782,0.02329143,2.9909925,0.9102075,0.1159215,1.1660425,0.665246,0.096627,1.1686025,0.6098557,0.1806486,1.6539875,0.585838,0.2662791,1.6552725,0.7158168,0.1667307,0.6903863,0.108847058994782,0.121801793148054,-0.825259848718366,0.160670566189957,2.08412150480832,2.34238624380174,2.08412150480832,0.15487106942829,0,555738.067289061,0.386611,1437232.53871745,1e-04,1,0.106185913085938,8.17362427711487,"2_64_1",2,64,1,64,FALSE,TRUE,5,0.287625511373961,2,FALSE
"79",1.8032925,0.6047632,0.1793253,2.3606975,0.6499811,0.1385145,1.3225575,0.6165477,0.1584576,1.1032575,0.8223428,0.1961805,1.4378025,0.4868881,0.2029938,1.6721175,0.7574318,0.1605525,1.1110525,0.7239935,0.191772,0.7118207,0.101556629926619,0.110672530404709,-0.876000902903073,0.16317284192991,1.92714623094742,2.32402641862993,1.92714623094742,0.182745552428661,0,605194.041784425,0.421025,1437232.53871745,1e-04,1,0.115775585174561,8.30698657035828,"2_65_1",2,65,1,65,FALSE,TRUE,5,0.287762456975434,2,FALSE
"80",1.42788,0.6041031,0.0768156,2.18056,0.8121816,0.1508385,1.803485,0.821864,0.1288011,1.3648575,0.6671871,0.1391904,1.89913,0.6546347,0.2065116,2.4243275,0.4970045,0.2253462,1.5459225,0.7152638,0.1743915,0.6891944,0.0996188152476378,0.0920533120857103,-0.868554005706524,0.161040380072164,2.13819565280499,2.37218968892268,2.13819565280499,0.190513411006981,0,595785.421309585,0.414478,1437232.53871745,1e-04,1,0.107828855514526,8.55544424057007,"2_67_1",2,67,1,67,FALSE,TRUE,9,0.300900885259679,2,FALSE
