"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","fb_paid_spend","google_paid_spend","pinterest_paid_spend","mountain_paid_spend","cluster","top_sol"
"20","1_54_1",0,0.137077703582352,2.60549121226256,2.43982470657851,0.16096017018392,0.0148859384323731,0.178950427947524,0.0013069962795544,0,2,FALSE
"21","1_56_1",0,0.167416393423844,2.18880327171455,2.3951245926452,0.163895952324773,0.0271228203355786,0.324817380907293,0.0160032969983071,0.120775174037203,2,FALSE
"22","1_57_1",0,0.201248414006124,1.97673307774094,2.36464223463689,0.167121492789725,0,0.0269512113013626,0.0154417711502515,0.107106428450737,2,FALSE
"23","1_62_1",0,0.145340173050067,1.94890541102677,2.36380974078175,0.165845589926452,0.0329494723160778,0.135267010643977,0.0881203394885605,0.142747266694097,2,FALSE
"24","1_65_1",0,0.106510970007097,2.84524914380576,2.48140526359688,0.159572051557619,0.00649709687595611,0.0809030543204951,0.00208306727898586,0,2,FALSE
"25","1_66_1",0,0.0969339862343595,2.15112186414323,2.3988695162261,0.163478029109712,0.0374609940360174,0.219827853746599,0.0490066694190473,0.174832719579675,2,FALSE
"26","1_67_1",0,0.124859033888083,1.97441227886467,2.34891837604076,0.166435004178134,0.0193357086761887,0.11151629975606,0.0455154680431131,0.119863135986182,2,FALSE
"27","1_68_1",0,0.162622899972576,1.96338001896568,2.38175838706655,0.166827994725409,0.0150990437799722,0.0601841346159721,0.012223522044382,0.126019045416517,2,FALSE
"28","1_69_1",0,0.0519607833444663,2.61649643487771,2.38167680568773,0.157423631437043,0.0817741120559007,0.310310794637245,0.0206462947382372,0,2,FALSE
"29","1_7_1",0,0.174627561611246,1.92441670737708,2.32782491667383,0.164291348358998,0.0314376262680989,0.140179397568246,0.133492287942229,0.161229416418022,2,FALSE
"30","1_71_1",0,0.156589222646568,1.96126841962084,2.37452813019886,0.166377550811721,0.0210335053747692,0.111093507259265,0.0812696287488652,0.131018248284728,2,FALSE
"31","1_72_1",0,0.082533596333087,2.55111653318761,2.35109388942637,0.157764581289273,0.0758264729882709,0.227364355044711,0.0401250781397946,0,2,FALSE
"32","1_74_1",0,0.111550044605416,2.63454775897565,2.37577776884864,0.15718638211579,0.0552252196711135,0.261333771378419,0.0924316876675784,0,2,FALSE
"33","1_75_1",0,0.102680539051004,2.53146193617354,2.36537255941413,0.158301906929474,0.0761923440138646,0.240503783609004,0.112839627211365,0.117985105856291,2,FALSE
"34","1_77_1",0,0.116745114045387,1.74949454945192,2.34751346776424,0.16909205736421,0.0127231552424919,0.080694273931889,0.00156371154718986,0.126630060949518,2,FALSE
"35","1_79_1",0,0.130421202107145,2.34723207965193,2.38860339977535,0.160140435645198,0.0693058009374101,0.176696417179823,0.065339178308401,0.167381335608869,2,FALSE
"36","1_81_1",0,0.109745688549125,2.51972245722083,2.42662321718746,0.160699693463405,0.0114875786014856,0.0936942922598897,0.0184284688558642,0.100640698579244,2,FALSE
"37","1_82_1",0,0.120600423031699,1.9014399402946,2.33670430146624,0.167310385477606,0.0237621917722752,0.102598880056325,0.0249130067118381,0.122329361274972,2,FALSE
"38","1_83_1",0,0.0937145642436158,2.29658047621341,2.31155280981791,0.156273356731789,0.0788328072569724,0.32515700749011,0.117102076584562,0.229632034790527,1,FALSE
"39","1_84_1",0,0.0637967414315756,2.57940351747294,2.39409250435727,0.158908191388481,0.0672896955252699,0.211051884292482,0.00756847790269215,0,2,FALSE
"40","1_86_1",0,0.168210646562351,2.1888798546616,2.39733608576723,0.163962008934892,0.0272088356449871,0.325111733388015,0.000625648593498653,0.120961935372075,2,FALSE
"41","1_87_1",0,0.15127074969406,1.78689685416321,2.35665532492783,0.169004846237525,0.0144152779346728,0.0640004734057934,0.0108592048248757,0.119671753483949,2,FALSE
"42","1_88_1",0,0.280327764528051,1.75519440406922,2.34039020980354,0.168769608075725,0.0482184665231731,0.0454046495590595,0.0133821645014237,0.128206165914426,2,FALSE
"43","1_92_1",0,0.0965095976120609,1.94876481626343,2.36365031500076,0.165964231685969,0.0516399352639631,0.170966188033468,0.041047515071277,0.138465419980707,2,FALSE
"44","1_93_1",0,0.133811917323687,2.68208580744194,2.42630728228653,0.160030268347517,0.0368726668162167,0.124613897792464,0.0397717520375485,0,2,FALSE
"45","1_96_1",0,0.0606738851580195,3.01951165882015,2.23529816150044,0.14415159867188,0.115216678717296,0.373935403258221,0.0838363200275631,0,2,TRUE
"46","1_97_1",0,0.117459233575506,2.54050774445282,2.39178221757021,0.159055967355155,0.0451592759737574,0.144552802885689,0.0599857825637655,0.0823597624723935,2,FALSE
"47","1_98_1",0,0.154726535954552,1.77456473836205,2.35407140624834,0.168633418010913,0.0165768675323502,0.0629078453488314,0.00264572275915125,0.13152896703511,2,FALSE
"48","1_99_1",0,0.0673187136861044,2.61606408950612,2.37671066502881,0.157252590250289,0.0814225045885891,0.301906687329066,0.0603533310966732,0,2,FALSE
"49","2_1_1",0,0.202681901657672,2.14287761317868,2.38699294350055,0.164636667767329,0.00910873655654354,0.0739086645676619,0.09300533384998,0.115790612847299,2,FALSE
"50","2_100_1",0,0.193319729441013,1.35781126034105,1.68995085085033,0.13396013998079,0.431484595997507,0.771505107927869,0.687123034814697,0.720741803995177,3,FALSE
"51","2_102_1",0,0.204783495635562,1.65028618555731,2.23440723920832,0.163039835615723,0.0720426572784696,0.147655397545088,0.135983497916568,0.222584837041889,2,FALSE
"52","2_13_1",0,0.104894831181287,2.80877444748393,2.42559117649376,0.157206898271162,0.0259516315551304,0.144571252162635,0.0367080770252329,0,2,FALSE
"53","2_15_1",0,0.066513034870906,2.30249552763534,2.48867901631645,0.165554073437156,0.0485295813027016,0.175304279406592,0.0119177726748544,0.111730326394684,2,FALSE
"54","2_16_1",0,0.189929069479363,1.77041187372694,2.08660295935777,0.152901264195878,0.107462759353786,0.293279138117397,0.312997653812536,0.353719943065813,1,FALSE
"55","2_21_1",0,0.157333237432164,2.29368016615156,2.3322516790256,0.157552426645686,0.0323965772483983,0.140591168884956,0.0933953095683021,0.210081791730444,2,FALSE
"56","2_23_1",0,0.376059209228323,1.9476262012702,2.32239909195805,0.163162878504192,0.0581978813921937,0.0302026576591047,0.118281345532123,0.188188330306801,2,FALSE
"57","2_27_1",0,0.375183745862255,1.74463945032505,2.21405785743858,0.166630681959333,0.0441445400239403,0.00986465830821566,0.0300353485305835,0.126440138679197,2,FALSE
"58","2_3_1",0,0.222410130146428,1.82684976666656,2.15061232994135,0.156211715601284,0.0985349076569159,0.211609555769309,0.275533796165687,0.273515518683384,1,FALSE
"59","2_34_1",0,0.352014940951733,1.76573920314605,2.1345931590072,0.165310276981534,0.0677995107839035,0.0393684434689753,0.0631589598290022,0.138009503527057,2,FALSE
"60","2_35_1",0,0.173984745878254,2.49498142026778,2.26657647721449,0.153903183860197,0.0622905702293177,0.240686555798108,0.197673261511501,0,2,FALSE
"61","2_36_1",0,0.311465826283296,1.77605252650587,2.39361551359295,0.171005962471491,0.0141815075837377,0,0,0.0859380322005815,2,FALSE
"62","2_38_1",0,0.294797021293393,1.78692178961417,2.30979785243677,0.168524358132805,0.029865469134179,0.0215980997947176,0.0130385481077062,0.109850142088405,2,FALSE
"63","2_39_1",0,0.327862042073801,1.87914511015223,2.34964434490003,0.166520569326958,0.0397751463771937,0.0248784473929152,0.0516670033074438,0.132752570320209,2,FALSE
"64","2_42_1",0,0.122790678049747,2.12859297101006,2.35321291099894,0.161611207105204,0.0910814746752007,0.272420476967516,0.171735037787161,0.151731861276347,1,FALSE
"65","2_45_1",0,0.187949658948404,2.30253303637626,2.48803794028396,0.165512775953728,0.0485450137179741,0.0869161706958324,0.0119428130806792,0.11160654438551,2,FALSE
"66","2_46_1",0,0.327975810406964,1.77792770655621,2.09857687300988,0.15292440068511,0.164235829186598,0.169638844106901,0.315634620908235,0.353861933836124,1,FALSE
"67","2_5_1",0,0.173119747984424,2.49898521627596,2.26296011989181,0.153795675351197,0.0752765462821067,0.240076299922401,0.19669225972357,0,2,FALSE
"68","2_50_1",0,0.186450674956218,2.563530225047,2.42190152267426,0.160818241590004,0.00780580734221241,0.0334730151111227,0.00258339089936385,0.0902771607772181,2,FALSE
"69","2_51_1",0,0.307911647609787,1.70717415382024,2.1347242898119,0.161175609049275,0.0403701142109558,0.0428089755070592,0.0857923327227805,0.206766557498725,2,FALSE
"70","2_52_1",0,0.191546209986315,1.92903808383498,2.33108137112193,0.164551016614838,0.0258096144971825,0.108418360726566,0.116000239275571,0.159698911322483,2,FALSE
"71","2_53_1",0,0.330174087637949,1.75876436757205,2.32503272536732,0.167061373230754,0.0350934065272061,0.0224049106923512,0.0610316312258265,0.147334157938579,2,FALSE
"72","2_54_1",0,0.172423147611139,2.29652369215482,2.47891627539926,0.165093062748564,0.0604146263806517,0.114526527908206,0.0230304573229501,0.119835967188385,2,FALSE
"73","2_55_1",0,0.179132251171858,1.32985297031665,1.4307255474974,0.12073645318804,0.286848419287559,0.664119387568752,0.599368603899463,0.842607631861645,3,FALSE
"74","2_56_1",0,0.294403863602755,1.50789079661003,2.01240282288156,0.150453367077329,0.105106274106262,0.197740328196864,0.40296286269533,0.450657897415365,1,FALSE
"75","2_57_1",0,0.2913907451443,1.51476119255713,2.05385041811591,0.153065199512014,0.0836111563000795,0.161323989133182,0.328637352771531,0.388298969339955,1,FALSE
"76","2_61_1",0,0.188241242325392,1.91804807790724,2.34676332357553,0.166433010488395,0.0105764101282459,0.078089877583752,0.0804003083969242,0.124484486698306,2,FALSE
"77","2_63_1",0,0.125172620208065,1.86834659000728,2.19293845380308,0.158756916515035,0.133729100637092,0.329837535951329,0.179296856525951,0.23737345794385,1,FALSE
"78","2_64_1",0,0.352009088266519,1.76574152155093,2.1346170651407,0.165310505104163,0.0677996414836787,0.039368662022773,0.0631589269105983,0.137874366312728,2,FALSE
"79","2_66_1",0,0.304856471162261,1.68396148299406,2.2826956937357,0.165124446200382,0.0894298541598197,0.0840853529493149,0.087096025186182,0.184474721263807,2,FALSE
"80","2_68_1",0,0.137313037196878,1.78285630809969,2.31289720308464,0.168495985326835,0.0357671432107012,0.110993528634121,0.0430041859680607,0.110108176352481,2,FALSE
"81","2_70_1",0,0.154717982072688,1.35505970017865,1.68538247320404,0.133866500740049,0.416038338321343,0.888443467234215,0.685453666377941,0.72343337994831,3,FALSE
"82","2_71_1",0,0.354750330298061,1.45441491542706,1.57261119916368,0.127285536511004,1,0.87080008972878,0.912834832968186,0.792579753718431,3,FALSE
"83","2_72_1",0,0.187040299344422,1.07266874540624,1.47833140212878,0.122510529168169,0.482360866264114,1,1,1,3,FALSE
"84","2_73_1",0,0.285998964944616,1.9076921589662,2.16954550439625,0.155480634880466,0.422176571730873,0.454717022246002,0.234390633565517,0.303720530392011,1,FALSE
"85","2_75_1",0,0.0586655515651594,2.23184897936797,2.45836657814408,0.16661755042927,0.059278809284422,0.189055693464862,0.00296571984303532,0.0805408884264793,2,FALSE
"86","2_76_1",0,0.323077007248547,1.60699434799669,2.1619167882917,0.159112738484695,0.0769440550648276,0.0867405203384281,0.19273198373631,0.288771365698354,1,FALSE
"87","2_78_1",0,0.0976740361355414,2.64233493203045,2.51379868232342,0.163865340213363,0.0127949975765816,0.0937979747091014,0.00279402741953816,0,2,FALSE
"88","2_79_1",0,0.301666660445815,1.79452174648427,2.11351827633183,0.152009821902993,0.135790400019159,0.245795985158427,0.554543836567658,0.355337252018052,1,FALSE
"89","2_80_1",0,0.181205627321115,2.56799850577757,2.4207692560711,0.160652243965936,0.0075374458150921,0.234867994882738,0.0843148891731127,0.0873187683698395,2,FALSE
"90","2_82_1",0,0.18028721274084,1.93651376830461,2.30933274435548,0.164261509981841,0.0239873514392139,0.105137711139298,0.0994872326177115,0.146648905014335,2,FALSE
"91","2_83_1",0,0.194561375538119,1.7584385663674,2.3292700832689,0.167116112709977,0.0877754747066169,0.151989129076967,0.0879718434053065,0.147657162416719,2,FALSE
"92","2_84_1",0,0.182016048674059,2.29683007640676,2.47911181420305,0.165011479977565,0.06031601172048,0.114377632322207,0.0475366314536309,0.119808215503204,2,FALSE
"93","2_85_1",0,0.179024926199732,1.32883931022668,1.43104489899835,0.120726408717129,0.286695915405316,0.663718629799345,0.598109983588066,0.842597167028032,3,TRUE
"94","2_86_1",0,0.244777469310132,1.5131469268115,2.00521389901158,0.150787298486246,0.105747666649375,0.19891275385243,0.2428307702024,0.449628433547625,1,FALSE
"95","2_87_1",0,0.194580268498992,1.93014039185341,2.30045033476044,0.162358800750672,0.0784446839981858,0.190918865945994,0.208101225313909,0.199534529773965,1,FALSE
"96","2_88_1",0,0.17208884420413,1.80235836333655,2.35453458523856,0.170283348772235,0.0152777611374637,0.0556445280738574,0.0258553525359601,0.0801139804469148,2,FALSE
"97","2_90_1",0,0.183160114515122,2.12773637378669,2.36279526160347,0.163599134365798,0.0635061699132175,0.122335229141086,0.0606388876292325,0.135499356593592,2,FALSE
"98","2_91_1",0,0.208558678623349,1.91888416970286,2.34738519737091,0.166420431988145,0.0105969810914682,0.0637504945754335,0.0804945106620975,0.124426619366812,2,FALSE
"99","2_92_1",0,0.18352025409871,1.82431891930558,1.79174760115984,0.136035692828341,0.350306296717109,0.694268446685125,0.684651369981694,0.477687212814628,3,FALSE
"100","2_93_1",0,0.124678614977828,1.86836363788867,2.19308868539322,0.158762243450846,0.133730441482557,0.330659985484184,0.179282211804949,0.237355456564228,1,TRUE
"101","2_94_1",0,0.0736641827109412,1.95190014230142,2.32634612112369,0.165052987049575,0.0576212984949455,0.274178114419573,0.0461519321397484,0.140192517200207,2,FALSE
"102","2_96_1",0,0.127260485426478,1.68223709041891,2.28368962758138,0.165173753375403,0.089240347148764,0.217926841280662,0.0866867964214495,0.184657518410017,2,FALSE
"103","2_97_1",0,0.0656729799818753,2.55763830530396,2.40335955679143,0.159987452961037,0.0652935704887322,0.257310134519713,0.0609201272038064,0.0953612590952493,2,FALSE
"104","2_98_1",0,0.137315286588137,1.78389231846056,2.31373033075836,0.168523016922543,0.0357921561919257,0.11106861897374,0.0431081848234342,0.110075594819827,2,FALSE
"105","2_99_1",0,0.33262471545312,1.94743225388375,2.35594313065654,0.165643148161854,0.0443403143406617,0.0297252970810133,0.0704739992556564,0.142625100611718,2,FALSE
