"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"14","season",0.273955222480395,136943.934880645,0.00714059718101999,213.308309782936,0.00548481491553226,136943.934880645,0.00714059718101999,213.308309782936,0.00548481491553226,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"15","holiday",0.512895782479003,178711.301854996,0.00931845152072198,8123.24099340891,0.208873594321999,178711.301854996,0.00931845152072198,8123.24099340891,0.208873594321999,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"16","fb_paid_spend",16938.3945891031,2291864.24395557,0.119503498814555,3569.88199993079,0.0917926829003308,2291864.24395557,0.119503498814555,3569.88199993079,0.0917926829003308,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,1093688.54,1703.56470404984,1859.26683598545,155.702131935604,3116.29184190885,0.336782364327564,0.385879061606566,1.82927706502756,2.09553648971724,0.477204765895027,5,FALSE,2.46410446097925,0.160321210549876,1.23693369473103,3.6816513928001,0.0132139748886441
"17","google_paid_spend",33983.5754977037,3242678.89936791,0.16908133849053,5050.90171241107,0.129874270145925,3242678.89936791,0.16908133849053,5050.90171241107,0.129874270145925,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,2017462.48,3142.46492211838,3475.42814397355,332.963221855173,4438.57149337556,0.621242482760724,0.545966845147813,1.41244901800955,1.60730567805549,0.622159190783048,5,FALSE,2.80662108462283,0.35377828876272,0.121145893344933,5.51586591051785,0.048617009913308
"18","pinterest_paid_spend",1299.7143113507,113233.616949038,0.00590428226476555,182.9299142957,0.00470369261960351,113233.616949038,0.00590428226476555,182.9299142957,0.00470369261960351,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,74516.54,116.06937694704,120.181152177981,4.11177523094094,67.2155162592764,0.0229460724921828,0.0190650392866198,0.579097760556991,1.51957695498259,0.658077892482555,5,FALSE,1.94074761099709,0.614584375364703,0,6.63296562265738,0.00153724194175197
"19","mountain_paid_spend",5130.6296129661,291556.238034363,0.0152024670039711,1301.59034836769,0.0334679045739223,291556.238034363,0.0152024670039711,1301.59034836769,0.0334679045739223,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,61796.25,96.2558411214953,96.2558411214953,0,366.434102687798,0.019029080419529,0.0490890539590013,3.80687653256576,4.71802476743108,0.211953105228078,5,FALSE,4.25990968028583,0.224009127154385,2.56355142110455,5.97943803900754,0.104733760394948
"20","fb_organic_total_impressions",5397.82546978271,511655.249851628,0.0266789766040306,796.970794161415,0.0204925785756229,511655.249851628,0.0266789766040306,796.970794161415,0.0204925785756229,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.0510432431550885
"21","instagram_organic_total_impressions",4679.58703868332,1080665.36758171,0.0563485785924394,1683.27938875656,0.0432823076975064,1080665.36758171,0.0563485785924394,1683.27938875656,0.0432823076975064,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.487338012875214
"22","google_organic_total_impressions",10226.3196374029,734824.762886041,0.0383155897702291,1463.79434837857,0.0376386699769391,734824.762886041,0.0383155897702291,1463.79434837857,0.0376386699769391,TRUE,0.7541009,0.601587609057994,0.706321022974558,0.436386488162309,0.109146897077936,0.772392982925424,1.2137157448669,0.772392982925424,0.0948449878995862,0,19754.3809385693,0.0136461,1437232.53871745,1e-04,"1_98_1",1,98,1,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.0129799108663112
"23","(Intercept)",27068.8648749799,17378211.2497371,0.932374931901793,27068.8648749799,0.921223941569514,17378211.2497371,0.932374931901793,27068.8648749799,0.921223941569514,TRUE,0.6403571,0.0365273365582374,-0.252664947928986,-0.976864729861768,0.162383909739671,2.65870193712355,2.50732270636265,2.65870193712355,0.0854207848146271,0,1188196.54370814,0.826708,1437232.53871745,1e-04,"1_101_1",1,101,1,101,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
