"","fb_organic_total_impressions_alphas","fb_organic_total_impressions_gammas","fb_organic_total_impressions_thetas","fb_paid_spend_alphas","fb_paid_spend_gammas","fb_paid_spend_thetas","google_organic_total_impressions_alphas","google_organic_total_impressions_gammas","google_organic_total_impressions_thetas","google_paid_spend_alphas","google_paid_spend_gammas","google_paid_spend_thetas","instagram_organic_total_impressions_alphas","instagram_organic_total_impressions_gammas","instagram_organic_total_impressions_thetas","mountain_paid_spend_alphas","mountain_paid_spend_gammas","mountain_paid_spend_thetas","pinterest_paid_spend_alphas","pinterest_paid_spend_gammas","pinterest_paid_spend_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",1.61522,0.6533719,0.1670577,1.8567275,0.6361624,0.1687914,1.8385075,0.673065,0.1809159,0.8289925,0.5306395,0.1251957,1.829685,0.5820398,0.1376916,1.8966175,0.6231942,0.2031615,2.19637,0.8707191,0.02685837,0.7672223,0.236133505919602,-0.51230043159926,-0.43560906331554,0.150317688941709,1.53634349726778,1.89866921293166,1.53634349726778,0.0899665253462559,0,220527.041460473,0.153354,1437232.53871745,1e-04,1,0.109413623809814,18.6100211143494,"1_141_1",1,141,1,141,FALSE,TRUE,6,0.194879601401563,2,FALSE
"12",1.9799625,0.510245,0.0875412,2.6517375,0.6480799,0.1769163,1.4372225,0.7260284,0.1007349,2.0721175,0.8645906,0.157713,0.72367025,0.4102906,0.2673771,0.7691675,0.5327045,0.2008275,2.312675,0.9123579,0.1049844,0.7587887,0.613386755242424,0.68024670890607,0.466178885837731,0.10723166178871,0.78525461454386,1.16248488006272,0.78525461454386,0.141666721585454,0,16140.6774032046,0.0111315,1437232.53871745,1e-04,1,0.109461545944214,19.0003561973572,"1_144_1",1,144,1,144,FALSE,TRUE,4,0.0696964223877589,5,FALSE
"13",1.9312075,0.611269,0.1577475,2.12601,0.6930283,0.1195932,1.70203,0.9331395,0.0807183,1.68341,0.5814903,0.1202097,0.8171775,0.5210593,0.2379996,1.5010675,0.5466086,0.1467213,2.5724475,0.8866336,0.1039866,0.7280177,0.460796341722411,0.554051040837618,0.0605355683063633,0.128133373001808,1.12508748733256,1.63189735191919,1.12508748733256,0.126102333172773,0,65988.4023096635,0.0458181,1437232.53871745,1e-04,1,0.106518268585205,19.9006617069244,"1_151_1",1,151,1,151,FALSE,TRUE,4,0.144382260048893,6,FALSE
"14",1.7375875,0.5093217,0.1724823,2.2006325,0.8946437,0.245229,1.6924275,0.5963338,0.1995516,1.17951,0.5802107,0.1654674,1.302235,0.4628228,0.2050614,1.2926875,0.4331204,0.1218105,2.52589,0.7240544,0.0969042,0.7307444,0.305469669084657,0.301509185690879,-0.367867391191615,0.145198726764787,1.39252921367684,1.96632202196896,1.39252921367684,0.0916693647362739,0,155080.579715447,0.107813,1437232.53871745,1e-04,1,0.117233991622925,20.1630916595459,"1_153_1",1,153,1,153,FALSE,TRUE,4,0.209508841146979,2,FALSE
"15",1.790315,0.6704736,0.2318586,1.4474475,0.6934357,0.1510569,2.4272525,0.8161401,0.0587799,1.733745,0.7807838,0.1477638,0.53512025,0.5566403,0.0902091,1.899185,0.9277243,0.1301676,2.670265,0.9057107,0.0834099,0.736685,0.345674469065979,0.338904277983077,-0.243428114613083,0.140393542410336,1.3469491847377,1.85958808423256,1.3469491847377,0.268253755383134,0,124613.721992092,0.0866126,1437232.53871745,1e-04,1,0.113814115524292,20.8055100440979,"1_158_1",1,158,1,158,FALSE,TRUE,10,0.22795132360599,2,FALSE
"16",1.95209,0.5167242,0.0951735,2.9200025,0.8141934,0.2203002,1.11685,0.592761,0.2163669,1.59826,0.7079803,0.1297923,1.393935,0.6145716,0.1781379,1.50191,0.606985,0.1717383,1.8445425,0.7960571,0.1186791,0.7783115,0.508489159909623,-1.03163741701657,0.262212211152883,0.121015424544135,1.9136232535028,1.34770213371237,1.9136232535028,0.0912790234577184,0,46259.7596332164,0.0320899,1437232.53871745,1e-04,1,0.110576391220093,22.7618193626404,"1_173_1",1,173,1,173,FALSE,TRUE,10,0.079771182292355,6,TRUE
"17",1.9786175,0.5584288,0.1171419,2.7300925,0.5886086,0.2175159,1.4372225,0.7260284,0.1007349,1.842425,0.820562,0.1812339,0.99251,0.4447446,0.2005377,1.0472975,0.472312,0.1521906,2.45545,0.863059,0.080625,0.7588919,0.656494475974466,0.74947730593346,0.575263747270228,0.101076811854382,0.695066763902913,1.03692920089907,0.695066763902913,0.088302104821429,0,3439.88764457163,0.00229364,1437232.53871745,1e-04,1,0.108712911605835,22.8885443210602,"1_174_1",1,174,1,174,TRUE,TRUE,2,0.0311124655861166,5,FALSE
"18",1.7582675,0.6835853,0.1996497,1.2871625,0.7067966,0.2495799,1.5829275,0.7597901,0.2944221,0.86023,0.33376653,0.0934056,2.1659675,0.5377564,0.01223118,2.314625,0.8777674,0.0954519,2.822985,0.5116303,0.0852657,0.7323311,0.30592100386625,0.293730387815805,-0.379528885249081,0.145010439768943,1.39505738601398,1.97473195094377,1.39505738601398,0.0512661175124563,0,150828.23391049,0.104854,1437232.53871745,1e-04,1,0.110166549682617,23.5597972869873,"1_179_1",1,179,1,179,FALSE,TRUE,2,0.20898731649163,6,FALSE
"19",1.5805875,0.6411912,0.2099439,1.4010325,0.6709377,0.2238621,1.5574375,0.6788715,0.2584497,0.82068,0.5310161,0.04314,2.54145,0.6415356,0.0434166,2.9697425,0.8053601,0.0655059,2.8266225,0.35950014,0.0971559,0.7083089,0.189382203702906,0.219416760409011,-0.650990448781224,0.155229351131395,1.79714445307949,2.19912936001444,1.79714445307949,0.0954517241744686,0,303745.980586338,0.211262,1437232.53871745,1e-04,1,0.115952014923096,23.6937761306763,"1_180_1",1,180,1,180,FALSE,TRUE,11,0.259741232286516,2,FALSE
"20",1.9312075,0.611269,0.1577475,2.12601,0.6930283,0.1195932,1.70203,0.9331395,0.0807183,1.68341,0.5814903,0.169029,0.957445,0.4600074,0.2080299,1.1380525,0.4871716,0.1510968,2.47885,0.8866336,0.1039866,0.7280177,0.460670666159517,0.554690499242637,0.0606694328167613,0.128148304554404,1.12428055110252,1.63178108305627,1.12428055110252,0.126832932967875,0,65988.4023096635,0.0458181,1437232.53871745,1e-04,1,0.107995748519897,23.8189525604248,"1_181_1",1,181,1,181,FALSE,TRUE,4,0.14451310930181,6,FALSE
"21",1.7375875,0.5093217,0.1724823,2.2006325,0.8946437,0.245229,1.6924275,0.5963338,0.1995516,1.17951,0.5802107,0.1654674,1.302235,0.4628228,0.00900819,2.369955,0.4331204,0.1218105,2.52589,0.7240544,0.0969042,0.7307444,0.305645590876286,0.301279058682376,-0.368089856405927,0.145180336467958,1.39275858834086,1.96648191336941,1.39275858834086,0.0913046499425129,0,155080.579715447,0.107813,1437232.53871745,1e-04,1,0.110347986221313,24.0813302993774,"1_183_1",1,183,1,183,FALSE,TRUE,4,0.20951036599588,2,FALSE
"22",2.066785,0.4710296,0.0470778,2.4037525,0.3979769,0.2226963,1.14538,0.7297412,0.0599628,0.860245,0.6027738,0.1166805,2.5421525,0.8250336,0.1430217,2.0973675,0.4732997,0.1982253,1.9767325,0.9425314,0.1107168,0.7634753,0.599137899857111,0.644174983873327,0.467545900317425,0.109097075339873,0.76553762395341,1.15638312242582,0.76553762395341,0.142534502642515,0,16891.9874359289,0.0116543,1437232.53871745,1e-04,1,0.116985559463501,24.3437404632568,"1_185_1",1,185,1,185,FALSE,TRUE,3,0.0695317538586965,5,FALSE
"23",1.7817075,0.6789345,0.2661633,1.3764725,0.7605055,0.089487,2.161425,0.6578673,0.0820626,0.73905525,0.6874031,0.1945563,1.4082675,0.5763236,0.1748388,1.5732825,0.8601617,0.1573845,2.68694,0.5824724,0.1091646,0.7397513,0.263245977870934,0.180423242721398,-0.445828698070215,0.148805085981025,1.48338402316136,1.99059656052844,1.48338402316136,0.0643863794331801,0,193384.745002813,0.134467,1437232.53871745,1e-04,1,0.115149974822998,24.6008102893829,"1_187_1",1,187,1,187,FALSE,TRUE,4,0.212884501938524,2,FALSE
"24",1.9665925,0.5703484,0.1658523,2.6017925,0.7016579,0.117426,1.643765,0.9651764,0.002812383,1.7462025,0.9555157,0.2198412,0.6452305,0.4621431,0.267591,0.8664775,0.5323874,0.1607223,2.50727,0.8698539,0.0796974,0.7579337,0.648901285911406,0.759176596834726,0.561590613218918,0.102264131624039,0.690750766927684,1.06102174622578,0.690750766927684,0.0912367168538683,0,6702.79780008168,0.00456414,1437232.53871745,1e-04,1,0.106549739837646,24.7248277664185,"1_188_1",1,188,1,188,TRUE,TRUE,2,0.0340657938384375,5,FALSE
"25",1.751735,0.6822077,0.2101914,1.291785,0.859286,0.197703,2.0961775,0.6543589,0.1918431,0.8835825,0.5375667,0.1620108,1.564115,0.4418718,0.1692381,1.0065075,0.34673585,0.1255896,2.443445,0.5760051,0.1228911,0.7378778,0.197991059739168,0.0892697237557134,-0.623309404419353,0.155431774052601,1.58093467694174,2.12474622162884,1.58093467694174,0.0697380716699342,0,288075.964142523,0.200358,1437232.53871745,1e-04,1,0.116842269897461,24.9845476150513,"1_190_1",1,190,1,190,FALSE,TRUE,5,0.242106004048599,2,FALSE
"26",1.45138,0.6245823,0.0924756,1.110795,0.5211622,0.00647526,2.8682025,0.7980122,0.0496674,0.57376375,0.8436606,0.2517009,1.0847825,0.5749817,0.2646546,1.4395125,0.7170005,0.1447461,2.3676175,0.8486747,0.0976023,0.6395906,0.0343832647584612,-0.281762867156746,-0.978794863191548,0.162263191861223,2.6743073360224,2.51304177184505,2.6743073360224,0.0780055111750831,0,1190806.29699702,0.828524,1437232.53871745,1e-04,1,0.10893988609314,25.1112713813782,"1_191_1",1,191,1,191,TRUE,TRUE,9,0.326354836135436,4,FALSE
"27",1.7456975,0.6784431,0.1772901,1.3309175,0.9537391,0.1002543,2.4705725,0.7347511,0.0859659,0.65841375,0.6976595,0.1841766,1.5838975,0.5811459,0.1826778,1.712375,0.8516098,0.1421943,2.6231625,0.5747472,0.1053828,0.7068038,0.199791398950259,0.246098949136088,-0.60496784246259,0.154369430662853,1.76856407128764,2.16820762511787,1.76856407128764,0.0953773469072352,0,284657.129850535,0.197979,1437232.53871745,1e-04,1,0.108140468597412,25.3710825443268,"1_193_1",1,193,1,193,FALSE,TRUE,10,0.253097248370476,2,FALSE
"28",1.96893,0.5703736,0.1948287,2.6051575,0.8822397,0.085038,2.0503775,0.8021814,0.0426594,1.5740525,0.9732537,0.255885,0.54154725,0.4636509,0.282672,0.652118,0.36849801,0.1214865,2.6549325,0.7968376,0.0786648,0.7581305,0.654851625468891,0.761698205581089,0.57326613215009,0.101393854162542,0.687124901065189,1.04679808393782,0.687124901065189,0.035685887138393,0,5415.16622142631,0.00366814,1437232.53871745,1e-04,1,0.11015772819519,25.7592740058899,"1_196_1",1,196,1,196,TRUE,TRUE,1,0.00773022379250573,5,TRUE
"29",1.823235,0.6316915,0.244965,2.1243525,0.7176844,0.1722417,2.5359625,0.49866,0.02577531,1.746995,0.8512836,0.2455122,1.269245,0.795698,0.239445,1.1677175,0.6391654,0.115032,2.59687,0.4904854,0.0839649,0.7639679,0.336936210728482,-0.124622919125413,-0.205933585017094,0.140311499237089,1.36098007148565,1.74029291451426,1.36098007148565,0.206025345036994,0,128376.020510976,0.0892306,1437232.53871745,1e-04,1,0.115579605102539,26.1517460346222,"1_199_1",1,199,1,199,FALSE,TRUE,11,0.186315463644575,2,FALSE
"30",0.79627,0.6833102,0.0890565,1.985075,0.6403204,0.0881571,2.80395,0.804119,0.1177878,0.9934525,0.7734576,0.1069362,0.73982825,0.4202852,0.1204932,1.3117225,0.7942686,0.0804252,2.4804825,0.9580322,0.1945266,0.6366641,0.0534169480647991,-0.249867177744333,-0.922636359978772,0.160797439298662,2.64084530729143,2.4770487656401,2.64084530729143,0.0854102663567946,0,902037.670417766,0.627584,1437232.53871745,1e-04,1,0.118510007858276,13.8831262588501,"2_105_1",2,105,1,105,TRUE,TRUE,9,0.31893921659637,4,FALSE
"31",0.7490475,0.6251941,0.06003,2.7226425,0.7261418,0.2017851,2.4793,0.9068237,0.0824712,1.1903275,0.5774191,0.1720548,1.69597,0.6847655,0.1927332,1.6539875,0.585838,0.2662791,1.6552725,0.8417216,0.123447,0.7138904,0.422701834212326,0.50197493777184,0.0219428570884119,0.130691742102729,1.43907602999664,1.67809795129365,1.43907602999664,0.12610130666895,0,82341.4670674682,0.0571974,1437232.53871745,1e-04,1,0.11889910697937,16.3797640800476,"2_124_1",2,124,1,124,FALSE,TRUE,10,0.15375059427148,6,FALSE
"32",1.316255,0.703522,0.1610331,1.57601,0.5030077,0.1066932,2.34393,0.6751657,0.1696743,1.340215,0.4990282,0.01896807,1.6720575,0.5559319,0.1492818,1.14945,0.5812166,0.2271546,1.732045,0.8889037,0.1137387,0.7059767,0.585170657402987,0.669709130384646,0.416385897097558,0.111127977555858,1.17555188381967,1.30849883239363,1.17555188381967,0.0717900197326019,0,24076.8566777206,0.0166539,1437232.53871745,1e-04,1,0.107540607452393,18.2102062702179,"2_138_1",2,138,1,138,FALSE,TRUE,2,0.0677826041490671,5,FALSE
"33",2.4870375,0.6680362,0.1662117,1.89685,0.5495311,0.1687953,2.116965,0.8241635,0.1245759,1.2911975,0.7268033,0.0481563,0.5026206,0.7230625,0.1353114,1.0214475,0.6589376,0.15495,1.9903825,0.6962525,0.0511272,0.7039637,0.49341442941229,0.581211007799282,0.182399206263029,0.122843583085211,1.32987050699982,1.54871038011436,1.32987050699982,0.1131415788882,0,52759.137510032,0.0366125,1437232.53871745,1e-04,1,0.110859155654907,21.0584650039673,"2_160_1",2,160,1,160,FALSE,TRUE,5,0.124864361716729,1,FALSE
"34",1.316255,0.703522,0.1610331,1.57601,0.5030077,0.1066932,2.34393,0.6751657,0.1303479,1.08134,0.6157448,0.01610565,2.9988875,0.7843321,0.1447173,1.3735625,0.5219126,0.2271546,1.732045,0.8889037,0.1137387,0.7059767,0.584277841996542,0.667718726447447,0.416890824407244,0.11124750073428,1.17908862798205,1.30793267081697,1.17908862798205,0.0354324046570404,0,24076.8566777206,0.0166539,1437232.53871745,1e-04,1,0.108049869537354,22.078218460083,"2_168_1",2,168,1,168,FALSE,TRUE,1,0.0643094100806592,5,FALSE
"35",1.7612875,0.7385115,0.0621528,1.7649975,0.7427612,0.1796547,2.2784025,0.666632,0.1857942,0.86625,0.5748291,0.0526608,2.994635,0.5348325,0.1325592,0.7501125,0.33492587,0.1259265,1.11344,0.6764684,0.0166299,0.7493921,0.312839255514594,0.162403692340769,-0.314950417213275,0.143631799332894,1.36021703114188,1.87656331270061,1.36021703114188,0.103050482943695,0,147880.764749974,0.102803,1437232.53871745,1e-04,1,0.1113600730896,22.343715429306,"2_170_1",2,170,1,170,FALSE,TRUE,5,0.191557871980036,6,FALSE
"36",1.7916525,0.7456025,0.0746358,1.9402025,0.5835882,0.2096844,2.81505,0.9432888,0.02264196,1.0431475,0.5227806,0.2143506,1.67432,0.6928582,0.129096,1.3101675,0.4141413,0.2547519,1.5695,0.8890066,0.1044117,0.7103831,0.286796077246689,0.345874683989984,-0.344596137858816,0.145448259714443,1.64494281757909,1.98465569452123,1.64494281757909,0.107364284064676,0,170473.238017877,0.118524,1437232.53871745,1e-04,1,0.113296031951904,24.6487853527069,"2_186_1",2,186,1,186,FALSE,TRUE,9,0.215007323626407,2,FALSE
"37",2.4870375,0.6680362,0.1662117,1.89685,0.5495311,0.1687953,2.116965,0.34189157,0.2502963,1.5113475,0.5560964,0.1121331,0.5026206,0.7230625,0.1353114,1.0214475,0.6589376,0.15495,1.9903825,0.6962525,0.0511272,0.7039637,0.490928234655294,0.572056377254929,0.138979160423908,0.123144656866182,1.34432725969255,1.58930184829837,1.34432725969255,0.133807971969006,0,52759.137510032,0.0366125,1437232.53871745,1e-04,1,0.107551574707031,25.1549024581909,"2_190_1",2,190,1,190,FALSE,TRUE,7,0.137611253649161,1,FALSE
"38",1.3448475,0.6458833,0.060498,1.9725525,0.5504789,0.1597806,2.092755,0.8960066,0.1083795,1.0179925,0.36390027,0.1159731,2.10543,0.6909619,0.0445578,0.646323,0.36511988,0.2963349,1.8207975,0.742512,0.01700523,0.7169744,0.26853332871384,0.313425673511948,-0.424889322671511,0.147571155370978,1.6338859429688,2.02535221647142,1.6338859429688,0.0956944114804882,0,190312.249115352,0.132329,1437232.53871745,1e-04,1,0.107301712036133,25.409481048584,"2_192_1",2,192,1,192,FALSE,TRUE,8,0.222505970908007,2,FALSE
"39",0.79627,0.6833102,0.0890565,1.985075,0.6403204,0.0881571,2.80395,0.804119,0.1177878,0.9934525,0.7734576,0.1069362,0.73982825,0.4202852,0.1204932,1.3117225,0.7942686,0.158334,2.4804825,0.9580322,0.1945266,0.6366641,0.0534169480647991,-0.249867177744333,-0.922636359978772,0.160797439298662,2.64084530729143,2.4770487656401,2.64084530729143,0.0854102663567946,0,902037.670417766,0.627584,1437232.53871745,1e-04,1,0.113590717315674,25.7940454483032,"2_195_1",2,195,1,195,TRUE,TRUE,9,0.31893921659637,NA,NA
"40",1.316255,0.703522,0.1610331,1.57601,0.5030077,0.1066932,2.34393,0.8290488,0.1245294,0.5878025,0.7808482,0.1091595,1.71036,0.7590355,0.1722354,1.60639,0.5921975,0.2615103,1.7099825,0.946226,0.1137387,0.7059767,0.579179686417646,0.668815170698943,0.41177900502293,0.11192755689908,1.17714167325308,1.31365314884932,1.17714167325308,0.172700479575385,0,24076.8566777206,0.0166539,1437232.53871745,1e-04,1,0.11351490020752,26.1705272197723,"2_198_1",2,198,1,198,FALSE,TRUE,6,0.10301057548912,5,FALSE
"41",1.0433025,0.7827802,0.1251135,1.216905,0.3811139,0.0436089,1.972695,0.666632,0.1857942,0.86625,0.5748291,0.0526608,2.994635,0.9489385,0.1996587,1.5508,0.3854945,0.2290671,1.5621375,0.9541717,0.1099317,0.7950659,0.646105905493303,0.22102621211672,0.567087405212441,0.102356207672087,1.42028304346843,1.01112745107473,1.42028304346843,0.0947682711683859,0,4772.52884492731,0.00322096,1437232.53871745,1e-04,1,0.115930080413818,26.4267790317535,"2_200_1",2,200,1,200,TRUE,TRUE,7,0.0343493109198362,5,FALSE
"42",1.71314,0.5691892,0.252966,1.4796475,0.5923081,0.1490166,2.0425075,0.7236659,0.2200839,0.92351,0.5336082,0.1416219,1.1571675,0.5377361,0.1586817,1.2784725,0.4574636,0.1291443,1.2615275,0.7725511,0.1976229,0.7509737,0.121492865403194,-0.296100338077676,-0.770614790741273,0.162263441341398,1.67442306016667,2.17761039936176,1.67442306016667,0.0998177794262763,0,507010.696823138,0.352704,1437232.53871745,1e-04,1,0.117095470428467,9.63140082359314,"3_75_1",3,75,1,75,FALSE,TRUE,9,0.255477829976176,4,FALSE
"43",1.71314,0.5691892,0.252966,1.4796475,0.5923081,0.1490166,2.0425075,0.7236659,0.2200839,0.92351,0.5336082,0.1416219,1.1571675,0.5377361,0.1641597,1.0820825,0.4253259,0.0723624,0.7930225,0.7725511,0.1976229,0.7509737,0.122164661119711,-0.293460166768404,-0.783491657731965,0.162201387928203,1.67271678127158,2.185514434221,1.67271678127158,0.118499052850273,0,507010.696823138,0.352704,1437232.53871745,1e-04,1,0.119203090667725,13.6141164302826,"3_105_1",3,105,1,105,FALSE,TRUE,11,0.258960744740886,4,FALSE
"44",1.860485,0.514368,0.2858541,1.9222125,0.7065285,0.1403505,2.0823775,0.7163236,0.2192988,1.06644,0.6058811,0.1464681,1.62419,0.6186414,0.1619163,1.65161,0.6240188,0.1472622,1.66486,0.5820818,0.1860486,0.7493669,0.0707699256011566,-0.392263442200811,-0.870307458366945,0.167025607079845,1.75368481322084,2.23802552682364,1.75368481322084,0.116946843363058,0,853965.612451694,0.594133,1437232.53871745,1e-04,1,0.107580423355103,18.107944726944,"3_140_1",3,140,1,140,FALSE,TRUE,11,0.269990315220956,4,FALSE
"45",1.195225,0.6903823,0.2236473,1.1837225,0.4528513,0.0905061,2.90051,0.8947564,0.2102733,0.57979575,0.4001693,0.1332498,0.6489005,0.3989772,0.1478985,1.3292675,0.8307064,0.0828558,0.95593,0.3519232,0.0524283,0.743501,0.204091573159811,0.0815260695891351,-0.591137133003577,0.154358706560085,1.57514875389261,2.07716167953595,1.57514875389261,0.0869004646704759,0,278457.528700626,0.193665,1437232.53871745,1e-04,1,0.114836692810059,18.2403945922852,"3_141_1",3,141,1,141,FALSE,TRUE,7,0.232893590598017,2,FALSE
"46",1.425955,0.5471154,0.2368017,2.2166825,0.7205208,0.1671765,1.66366,0.4845123,0.2095437,1.77331,0.6951444,0.1562919,2.1518775,0.6976343,0.1520121,1.577195,0.8324326,0.1848492,1.1787925,0.5598386,0.0525816,0.7439597,0.510968092439839,0.590617212080181,0.175723929525493,0.120995209931227,1.05160573669814,1.49504010307344,1.05160573669814,0.179928332279535,0,46880.8694192598,0.0325221,1437232.53871745,1e-04,1,0.116764545440674,19.5319185256958,"3_151_1",3,151,1,151,FALSE,TRUE,5,0.134129092186524,1,FALSE
